|dates|Humphreys_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Humphreys_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Humphreys_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Humphreys_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Humphreys_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Humphreys_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Humphreys_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Humphreys_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-18|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-19|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-20|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-21|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-22|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-23|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-24|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-25|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-26|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-27|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-28|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-29|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-30|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-10-31|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-01|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-02|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-03|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-04|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-05|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-06|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-07|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-08|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-09|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-10|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-11|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-12|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-13|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-14|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-15|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-16|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-17|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-18|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-19|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-20|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-21|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-22|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-23|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-24|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-25|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-26|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-27|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-28|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-29|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-11-30|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-01|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-02|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-03|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-04|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-05|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-06|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-07|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-08|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-09|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
