|dates|Orange_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Orange_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Orange_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Orange_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Orange_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Orange_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Orange_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Orange_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-17|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-18|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-19|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-20|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-21|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-22|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-23|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-24|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-25|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-26|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-27|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-28|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-29|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-11-30|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-01|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-02|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-03|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-04|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-05|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-06|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-07|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-08|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-09|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-10|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-11|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-12|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-13|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-14|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-15|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-16|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-17|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-18|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-19|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-20|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-21|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-22|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-23|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-24|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-25|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-26|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-27|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-28|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-29|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-30|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2021-12-31|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-01|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-02|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-03|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-04|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-05|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-06|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-07|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-08|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-09|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-10|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-11|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-12|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-13|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-14|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-15|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-16|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
0|2022-01-17|76096.0|0|2579.0|0|3.2780425802351445|0|78675.0|0
