|dates|Deschutes_Oregon_UnitedStates.AveragePrecipitationTotal.data|Deschutes_Oregon_UnitedStates.AveragePrecipitationTotal.missing|Deschutes_Oregon_UnitedStates.AveragePrecipitation.data|Deschutes_Oregon_UnitedStates.AveragePrecipitation.missing|Deschutes_Oregon_UnitedStates.AverageWindDirection.data|Deschutes_Oregon_UnitedStates.AverageWindDirection.missing|Deschutes_Oregon_UnitedStates.AverageWindSpeed.data|Deschutes_Oregon_UnitedStates.AverageWindSpeed.missing
0|2021-11-06|0.0|0|0.0|0|198.02083333333334|0|10.364583333333334|0
0|2021-11-07|0.0|0|0.0|0|198.75|0|9.703125|0
0|2021-11-08|0.0|0|0.0|0|152.91666666666666|0|9.8125|0
0|2021-11-09|0.0|0|0.0008333333333333332|0|171.77083333333334|0|11.427083333333334|0
0|2021-11-10|0.0|0|0.005052083333333335|0|163.85416666666666|0|6.661458333333333|0
0|2021-11-11|0.0|0|0.009375000000000001|0|162.60416666666666|0|8.260416666666666|0
0|2021-11-12|0.0|0|0.0004166666666666667|0|198.85416666666666|0|10.614583333333334|0
0|2021-11-13|0.0|0|0.0|0|162.08333333333334|0|9.057291666666666|0
0|2021-11-14|0.0|0|0.0|0|191.25|0|14.177083333333334|0
0|2021-11-15|0.0|0|0.0|0|187.60416666666666|0|12.28125|0
0|2021-11-16|0.0|0|0.0|0|90.10416666666667|0|2.5729166666666665|0
0|2021-11-17|0.0|0|0.0|0|89.89583333333333|0|4.890625|0
0|2021-11-18|0.0|0|0.0|0|139.21875|0|6.838541666666667|0
0|2021-11-19|0.0|0|0.0|0|218.85416666666666|0|8.864583333333334|0
0|2021-11-20|0.0|0|0.0|0|108.80208333333333|0|3.5677083333333335|0
0|2021-11-21|0.0|0|0.0|0|137.1875|0|6.8125|0
0|2021-11-22|0.0|0|0.0|0|155.9375|0|8.104166666666666|0
0|2021-11-23|0.0|0|0.00020833333333333335|0|217.60416666666666|0|9.505208333333334|0
0|2021-11-24|0.0|0|0.0|0|172.5|0|7.708333333333333|0
0|2021-11-25|0.0|0|0.0|0|178.22916666666666|0|12.114583333333334|0
0|2021-11-26|0.0|0|0.0|0|199.375|0|9.822916666666666|0
0|2021-11-27|0.0|0|0.0|0|155.20833333333334|0|10.645833333333334|0
0|2021-11-28|0.0|0|0.0|0|208.22916666666666|0|11.026041666666666|0
0|2021-11-29|0.0|0|0.0|0|150.9375|0|6.432291666666667|0
0|2021-11-30|0.0|0|0.0|0|154.94791666666666|0|6.322916666666667|0
0|2021-12-01|0.0|0|0.0|0|122.29166666666667|0|5.072916666666667|0
0|2021-12-02|0.0|0|0.0|0|102.91666666666667|0|4.302083333333333|0
0|2021-12-03|0.0|0|0.0|0|93.95833333333333|0|2.4375|0
0|2021-12-04|0.0|0|0.0|0|188.125|0|14.864583333333334|0
0|2021-12-05|0.0|0|0.0|0|98.85416666666667|0|2.7083333333333335|0
0|2021-12-06|0.0|0|0.0009375|0|145.36458333333334|0|8.677083333333334|0
0|2021-12-07|0.0|0|0.0|0|119.47916666666667|0|7.03125|0
0|2021-12-08|0.0|0|0.0|0|181.14583333333334|0|7.28125|0
0|2021-12-09|0.0|0|0.0|0|171.875|0|5.510416666666667|0
0|2021-12-10|0.0|0|0.0|0|201.35416666666666|0|10.489583333333334|0
0|2021-12-11|0.0|0|0.0019791666666666673|0|192.13541666666666|0|20.697916666666668|0
0|2021-12-12|0.0|0|0.0004166666666666667|0|171.35416666666666|0|9.854166666666666|0
0|2021-12-13|0.0|0|0.001875|0|187.60416666666666|0|9.385416666666666|0
0|2021-12-14|0.0|0|0.0|0|150.88541666666666|0|5.614583333333333|0
0|2021-12-15|0.0|0|0.0|0|143.33333333333334|0|6.947916666666667|0
0|2021-12-16|0.0|0|0.0|0|160.10416666666666|0|7.427083333333333|0
0|2021-12-17|0.0|0|0.0|0|108.38541666666667|0|3.8541666666666665|0
0|2021-12-18|0.0|0|0.0|0|171.5625|0|13.520833333333334|0
0|2021-12-19|0.0|0|0.0008333333333333334|0|185.0|0|8.677083333333334|0
0|2021-12-20|0.0|0|0.00020833333333333335|0|139.32291666666666|0|6.421875|0
0|2021-12-21|0.0|0|0.0|0|139.89583333333334|0|6.28125|0
0|2021-12-22|0.0|0|0.00020833333333333335|0|197.39583333333334|0|11.34375|0
0|2021-12-23|0.0|0|0.0|0|217.34375|0|11.380208333333334|0
0|2021-12-24|0.0|0|0.00020833333333333335|0|200.9375|0|13.302083333333334|0
0|2021-12-25|0.0|0|0.0|0|189.79166666666666|0|10.78125|0
0|2021-12-26|0.0|0|0.0|0|196.66666666666666|0|10.510416666666666|0
0|2021-12-27|0.0|0|0.0|0|112.08333333333333|0|3.7395833333333335|0
0|2021-12-28|0.0|0|0.0|0|85.625|0|3.4791666666666665|0
0|2021-12-29|0.0|0|0.0|0|168.95833333333334|0|4.104166666666667|0
0|2021-12-30|0.0|0|0.0|0|182.60416666666666|0|10.072916666666666|0
0|2021-12-31|0.0|0|0.0|0|176.5625|0|4.833333333333333|0
0|2022-01-01|0.0|0|0.0|0|116.35416666666667|0|5.791666666666667|0
0|2022-01-02|0.0|0|0.0|0|144.89583333333334|0|8.864583333333334|0
0|2022-01-03|0.0|0|0.009062500000000003|0|151.66666666666666|0|15.385416666666666|0
0|2022-01-04|0.0|0|0.0022916666666666667|0|130.26041666666666|0|8.515625|0
0|2022-01-05|0.0|0|0.0004166666666666667|0|86.66666666666667|0|4.760416666666667|0
0|2022-01-06|0.0|0|0.0|0|192.60416666666666|0|15.125|0
0|2022-01-07|0.0|0|0.00020833333333333335|0|192.13541666666666|0|14.78125|0
0|2022-01-08|0.0|0|0.0|0|133.75|0|4.614583333333333|0
0|2022-01-09|0.0|0|0.0|0|137.60416666666666|0|8.854166666666666|0
0|2022-01-10|0.0|0|0.0004166666666666667|0|131.66666666666666|0|6.635416666666667|0
0|2022-01-11|0.0|0|0.0|0|182.13541666666666|0|10.302083333333334|0
0|2022-01-12|0.0|0|0.0|0|148.85416666666666|0|7.71875|0
0|2022-01-13|0.0|0|0.0|0|141.45833333333334|0|6.8125|0
0|2022-01-14|0.0|0|0.0|0|126.14583333333333|0|5.151041666666667|0
0|2022-01-15|0.0|0|0.0|0|133.95833333333334|0|6.96875|0
0|2022-01-16|0.0|0|0.0|0|108.4375|0|4.895833333333333|0
0|2022-01-17|0.0|0|0.0|0|131.35416666666666|0|7.03125|0
