|dates|Tooele_Utah_UnitedStates.BLS_EmployedPopulation.data|Tooele_Utah_UnitedStates.BLS_EmployedPopulation.missing|Tooele_Utah_UnitedStates.BLS_UnemployedPopulation.data|Tooele_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Tooele_Utah_UnitedStates.BLS_UnemploymentRate.data|Tooele_Utah_UnitedStates.BLS_UnemploymentRate.missing|Tooele_Utah_UnitedStates.BLS_LaborForcePopulation.data|Tooele_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-18|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-19|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-20|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-21|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-22|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-23|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-24|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-25|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-26|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-27|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-28|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-29|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-30|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-10-31|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-11-01|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-11-02|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
0|2021-11-03|34456.0|0|1024.0|0|2.8861330326944756|0|35480.0|0
