|dates|Douglas_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Douglas_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Douglas_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Douglas_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Douglas_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Douglas_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Douglas_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Douglas_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-18|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-19|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-20|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-21|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-22|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-23|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-24|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-25|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-26|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-27|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-28|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-29|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-30|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-10-31|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-01|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-02|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-03|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-04|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-05|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-06|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-07|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-08|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-09|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-10|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-11|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-12|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-13|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-14|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-15|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-16|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-17|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-18|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-19|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-20|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-21|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-22|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-23|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-24|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-25|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-26|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-27|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-28|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-29|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-11-30|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-12-01|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-12-02|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-12-03|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-12-04|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-12-05|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-12-06|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
0|2021-12-07|21903.0|0|978.0|0|4.2742887111577295|0|22881.0|0
