|dates|Sumter_Alabama_UnitedStates.AveragePrecipitationTotal.data|Sumter_Alabama_UnitedStates.AveragePrecipitationTotal.missing|Sumter_Alabama_UnitedStates.AveragePrecipitation.data|Sumter_Alabama_UnitedStates.AveragePrecipitation.missing|Sumter_Alabama_UnitedStates.AverageWindDirection.data|Sumter_Alabama_UnitedStates.AverageWindDirection.missing|Sumter_Alabama_UnitedStates.AverageWindSpeed.data|Sumter_Alabama_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|200.41666666666666|0|5.25|0
0|2021-10-18|0.0|0|0.0|0|52.916666666666664|0|2.0|0
0|2021-10-19|0.0|0|0.0|0|48.541666666666664|0|1.4791666666666667|0
0|2021-10-20|0.0|0|0.0014583333333333334|0|53.75|0|2.2916666666666665|0
0|2021-10-21|0.0010416666666666667|0|0.0|0|175.90277777777774|0|3.5416666666666665|0
0|2021-10-22|0.0|0|0.0|0|126.66666666666667|0|2.5|0
0|2021-10-23|0.0|0|0.0|0|72.08333333333333|0|3.1666666666666665|0
0|2021-10-24|0.0|0|0.0|0|112.5|0|4.791666666666667|0
0|2021-10-25|0.0|0|0.0|0|214.72222222222226|0|5.486111111111112|0
0|2021-10-26|0.0|0|0.0|0|53.333333333333336|0|3.3333333333333335|0
0|2021-10-27|0.0|0|0.02388888888888889|0|118.54166666666667|0|6.729166666666667|0
0|2021-10-28|0.03666666666666667|0|0.008666666666666668|0|217.91666666666666|0|8.958333333333334|0
0|2021-10-29|0.00125|0|0.0022222222222222222|0|268.63888888888886|0|10.97638888888889|0
0|2021-10-30|0.0004166666666666667|0|0.0|0|264.4444444444444|0|8.020833333333334|0
0|2021-10-31|0.0|0|0.0|0|158.95833333333334|0|3.1875|0
0|2021-11-01|0.0|0|0.0|0|134.58333333333334|0|2.875|0
0|2021-11-02|0.0|0|0.0|0|156.66666666666666|0|5.020833333333333|0
0|2021-11-03|0.0|0|0.0|0|93.75|0|6.458333333333333|0
0|2021-11-04|0.0020833333333333333|0|0.0019444444444444446|0|179.09722222222226|0|6.319444444444444|0
0|2021-11-05|0.0|0|0.0|0|39.99999999999999|0|5.7430555555555545|0
0|2021-11-06|0.0|0|0.0|0|141.96296296296296|0|3.9097222222222228|0
0|2021-11-07|0.0|0|0.0|0|160.83333333333334|0|2.75|0
0|2021-11-08|0.0|0|0.0|0|94.16666666666667|0|1.6875|0
0|2021-11-09|0.0|0|0.0|0|65.41666666666667|0|1.5416666666666667|0
0|2021-11-10|0.0|0|0.0|0|82.08333333333333|0|3.3333333333333335|0
0|2021-11-11|0.0|0|0.007930555555555557|0|168.44444444444446|0|5.797222222222222|0
0|2021-11-12|0.002430555555555555|0|0.0|0|107.84920634920634|0|2.7720238095238092|0
0|2021-11-13|0.0|0|0.0|0|209.16666666666666|0|6.0|0
0|2021-11-14|0.0|0|0.0|0|116.66666666666667|0|3.0|0
0|2021-11-15|0.0|0|0.0|0|66.25|0|2.3333333333333335|0
0|2021-11-16|0.0|0|0.0|0|167.2222222222222|0|5.166666666666667|0
0|2021-11-17|0.0|0|0.0|0|91.25|0|4.395833333333333|0
0|2021-11-18|0.0|0|0.0004166666666666667|0|236.14583333333334|0|7.083333333333333|0
0|2021-11-19|0.0004166666666666667|0|0.0|0|155.41666666666666|0|5.166666666666667|0
