|dates|Franklin_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Franklin_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Franklin_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Franklin_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Franklin_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-12|352.0|0|352.0|0|4.0|0|0.0|100
0|2021-12-13|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-12-14|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-12-15|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-12-16|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-12-17|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-12-18|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-12-19|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-12-20|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-12-21|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-12-22|354.0|0|354.0|0|4.0|0|0.0|100
0|2021-12-23|354.0|0|354.0|0|4.0|0|0.0|100
0|2021-12-24|354.0|0|354.0|0|4.0|0|0.0|100
0|2021-12-25|354.0|0|354.0|0|4.0|0|0.0|100
0|2021-12-26|354.0|0|354.0|0|4.0|0|0.0|100
0|2021-12-27|354.0|0|354.0|0|4.0|0|0.0|100
0|2021-12-28|354.0|0|354.0|0|4.0|0|0.0|100
0|2021-12-29|357.0|0|357.0|0|4.0|0|0.0|100
0|2021-12-30|357.0|0|357.0|0|4.0|0|0.0|100
0|2021-12-31|357.0|0|357.0|0|4.0|0|0.0|100
0|2022-01-01|357.0|0|357.0|0|4.0|0|0.0|100
0|2022-01-02|357.0|0|357.0|0|4.0|0|0.0|100
0|2022-01-03|358.0|0|358.0|0|4.0|0|0.0|100
0|2022-01-04|359.0|0|359.0|0|4.0|0|0.0|100
0|2022-01-05|360.0|0|360.0|0|4.0|0|0.0|100
0|2022-01-06|363.0|0|363.0|0|4.0|0|0.0|100
0|2022-01-07|363.0|0|363.0|0|4.0|0|0.0|100
0|2022-01-08|363.0|0|363.0|0|4.0|0|0.0|100
0|2022-01-09|363.0|0|363.0|0|4.0|0|0.0|100
0|2022-01-10|366.0|0|366.0|0|4.0|0|0.0|100
0|2022-01-11|366.0|0|366.0|0|4.0|0|0.0|100
0|2022-01-12|367.0|0|367.0|0|4.0|0|0.0|100
0|2022-01-13|367.0|0|368.0|0|4.0|0|0.0|100
0|2022-01-14|367.0|0|367.0|0|4.0|0|0.0|100
0|2022-01-15|367.0|0|367.0|0|4.0|0|0.0|100
0|2022-01-16|367.0|0|367.0|0|4.0|0|0.0|100
0|2022-01-17|371.0|0|0.0|100|4.0|0|0.0|100
