|dates|Putnam_NewYork_UnitedStates.AveragePrecipitationTotal.data|Putnam_NewYork_UnitedStates.AveragePrecipitationTotal.missing|Putnam_NewYork_UnitedStates.AveragePrecipitation.data|Putnam_NewYork_UnitedStates.AveragePrecipitation.missing|Putnam_NewYork_UnitedStates.AverageWindDirection.data|Putnam_NewYork_UnitedStates.AverageWindDirection.missing|Putnam_NewYork_UnitedStates.AverageWindSpeed.data|Putnam_NewYork_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.020833333333333332|0|0.0004166666666666667|0|219.58333333333334|0|5.75|0
0|2021-10-18|0.0|0|0.0016666666666666668|0|204.16666666666666|0|4.916666666666667|0
0|2021-10-19|0.0016666666666666668|0|0.0|0|231.25|0|7.75|0
0|2021-10-20|0.0|0|0.0|0|182.5|0|5.541666666666667|0
0|2021-10-21|0.0|0|0.0|0|115.0|0|4.875|0
0|2021-10-22|0.0|0|0.0|0|236.25|0|5.916666666666667|0
0|2021-10-23|0.0|0|0.0|0|152.91666666666666|0|3.5833333333333335|0
0|2021-10-24|0.0|0|0.00125|0|72.29166666666667|0|2.0625|0
0|2021-10-25|0.010416666666666666|0|0.01574652777777778|0|102.22222222222223|0|6.3055555555555545|0
0|2021-10-26|0.024583333333333332|0|0.13793452380952378|0|71.9375|0|11.25843253968254|0
0|2021-10-27|0.13958333333333334|0|0.006250000000000001|0|270.6944444444444|0|9.319444444444445|0
0|2021-10-28|0.0|0|0.0|0|105.41666666666667|0|3.0625|0
0|2021-10-29|0.0|0|0.00375|0|60.333333333333336|0|8.779166666666667|0
0|2021-10-30|0.009583333333333334|0|0.009166666666666668|0|80.34722222222221|0|6.940972222222222|0
0|2021-10-31|0.006666666666666667|0|0.001388888888888889|0|223.05555555555557|0|6.8506944444444455|0
0|2021-11-01|0.0004166666666666667|0|0.0|0|227.91666666666666|0|6.625|0
0|2021-11-02|0.0|0|0.0|0|138.75|0|3.5833333333333335|0
0|2021-11-03|0.0|0|0.0|0|122.5|0|3.3333333333333335|0
0|2021-11-04|0.0|0|0.0|0|105.83333333333333|0|2.1666666666666665|0
0|2021-11-05|0.0|0|0.0|0|119.16666666666667|0|3.4583333333333335|0
0|2021-11-06|0.0|0|0.0|0|29.166666666666668|0|1.0|0
0|2021-11-07|0.0|0|0.0|0|50.208333333333336|0|1.0208333333333333|0
0|2021-11-08|0.0|0|0.0|0|98.75|0|3.8333333333333335|0
0|2021-11-09|0.0|0|0.007083333333333334|0|68.33333333333333|0|1.8333333333333333|0
0|2021-11-10|0.007083333333333334|0|0.0|0|158.33333333333334|0|4.75|0
0|2021-11-11|0.0|0|0.0|0|76.66666666666667|0|5.041666666666667|0
0|2021-11-12|0.0025|0|0.030417658730158736|0|115.52579365079366|0|7.47609126984127|0
0|2021-11-13|0.009479166666666667|0|0.007847222222222222|0|172.17757936507937|0|6.996230158730159|0
0|2021-11-14|0.009583333333333334|0|0.00125|0|217.29166666666666|0|6.125|0
0|2021-11-15|0.0016666666666666668|0|0.0|0|190.0|0|6.208333333333333|0
0|2021-11-16|0.0|0|0.0|0|147.91666666666666|0|4.5|0
0|2021-11-17|0.0|0|0.0|0|70.41666666666667|0|2.9583333333333335|0
0|2021-11-18|0.0|0|0.004479166666666667|0|139.89583333333334|0|5.572916666666667|0
0|2021-11-19|0.007083333333333334|0|0.0020833333333333333|0|248.54166666666666|0|8.166666666666666|0
0|2021-11-20|0.0|0|0.0|0|45.833333333333336|0|1.4166666666666667|0
0|2021-11-21|0.0|0|0.00020833333333333335|0|107.53472222222223|0|4.597222222222222|0
0|2021-11-22|0.0016666666666666668|0|0.0027083333333333334|0|235.9027777777778|0|6.6944444444444455|0
0|2021-11-23|0.0004166666666666667|0|0.0|0|268.75|0|7.333333333333333|0
0|2021-11-24|0.0|0|0.0|0|182.91666666666666|0|5.333333333333333|0
0|2021-11-25|0.0|0|0.0|0|101.66666666666667|0|2.2083333333333335|0
0|2021-11-26|0.0|0|0.006354166666666668|0|191.04166666666666|0|7.833333333333333|0
0|2021-11-27|0.006666666666666667|0|0.0|0|271.25|0|10.666666666666666|0
0|2021-11-28|0.0|0|0.0|0|71.11111111111111|0|1.8472222222222223|0
0|2021-11-29|0.0|0|0.0|0|171.80555555555554|0|4.347222222222222|0
0|2021-11-30|0.0|0|0.0|0|126.80555555555556|0|3.2013888888888893|0
0|2021-12-01|0.0|0|0.0|0|143.33333333333334|0|3.75|0
0|2021-12-02|0.00125|0|0.0016666666666666668|0|198.33333333333334|0|9.229166666666666|0
0|2021-12-03|0.0004166666666666667|0|0.0|0|230.41666666666666|0|9.5|0
0|2021-12-04|0.0|0|0.0|0|99.58333333333333|0|3.0|0
0|2021-12-05|0.0|0|0.0|0|131.66666666666666|0|3.3333333333333335|0
0|2021-12-06|0.005416666666666667|0|0.010486111111111111|0|168.4027777777778|0|9.833333333333334|0
0|2021-12-07|0.0062499999999999995|0|0.0|0|168.75|0|5.375|0
0|2021-12-08|0.0|0|0.0001388888888888889|0|64.16666666666666|0|3.375|0
0|2021-12-09|0.0004166666666666667|0|0.0|0|117.29166666666667|0|3.8958333333333335|0
0|2021-12-10|0.0|0|0.0|0|42.3125|0|1.4166666666666667|0
0|2021-12-11|0.0004166666666666667|0|0.006041666666666667|0|144.6527777777778|0|8.684027777777779|0
0|2021-12-12|0.0062499999999999995|0|0.0|0|217.5|0|8.541666666666666|0
0|2021-12-13|0.0|0|0.0|0|191.83333333333334|0|6.25|0
0|2021-12-14|0.0|0|0.0|0|139.58333333333334|0|3.1666666666666665|0
0|2021-12-15|0.0|0|0.00125|0|60.833333333333336|0|3.2083333333333335|0
0|2021-12-16|0.00125|0|0.0|0|223.75|0|9.604166666666666|0
0|2021-12-17|0.0|0|0.0|0|195.83333333333334|0|7.875|0
0|2021-12-18|0.0|0|0.00125|0|43.541666666666664|0|4.347222222222222|0
0|2021-12-19|0.0022916666666666667|0|0.002847222222222222|0|279.8263888888889|0|10.413194444444445|0
0|2021-12-20|0.0|0|0.0|0|172.29166666666666|0|4.104166666666667|0
0|2021-12-21|0.0|0|0.0|0|59.861111111111114|0|1.361111111111111|0
0|2021-12-22|0.0022916666666666667|0|0.00686111111111111|0|170.20833333333334|0|6.604166666666667|0
0|2021-12-23|0.0008333333333333334|0|0.0|0|209.58333333333334|0|6.166666666666667|0
0|2021-12-24|0.0008333333333333334|0|0.0005|0|58.18055555555555|0|4.2875000000000005|0
0|2021-12-25|0.0016666666666666668|0|0.005166666666666667|0|40.17361111111111|0|1.7708333333333333|0
0|2021-12-26|0.005833333333333334|0|0.0|0|284.7916666666667|0|7.104166666666667|0
0|2021-12-27|0.0|0|0.002625|0|167.88888888888889|0|4.538888888888889|0
0|2021-12-28|0.0011111111111111111|0|0.0|0|99.16666666666667|0|3.78125|0
0|2021-12-29|0.0|0|0.0|0|40.48611111111111|0|2.8645833333333335|0
0|2021-12-30|0.0001388888888888889|0|0.00125|0|19.791666666666668|0|0.8090277777777778|0
0|2021-12-31|0.0004166666666666667|0|0.0014583333333333334|0|90.97222222222221|0|2.8090277777777772|0
0|2022-01-01|0.0|0|0.0085|0|84.07738095238095|0|2.3414682539682543|0
0|2022-01-02|0.0032291666666666666|0|0.0015625000000000003|0|190.38194444444446|0|5.284722222222222|0
0|2022-01-03|0.0|0|0.0|0|227.91666666666666|0|10.895833333333334|0
0|2022-01-04|0.0|0|0.0|0|161.25|0|3.625|0
0|2022-01-05|0.0|0|0.0044444444444444444|0|94.63888888888887|0|2.7368055555555553|0
0|2022-01-06|0.005|0|0.0|0|189.82638888888889|0|5.277777777777778|0
0|2022-01-07|0.004166666666666667|0|0.007402777777777778|0|208.95138888888889|0|8.314583333333333|0
0|2022-01-08|0.0008333333333333334|0|0.0|0|217.5|0|5.0|0
0|2022-01-09|0.0|0|0.004583333333333333|0|208.33333333333334|0|7.895833333333333|0
0|2022-01-10|0.005|0|0.0|0|269.5833333333333|0|9.416666666666666|0
0|2022-01-11|0.0|0|0.0|0|256.25|0|6.75|0
0|2022-01-12|0.0|0|0.0|0|83.33333333333333|0|4.375|0
0|2022-01-13|0.0|0|0.0|0|17.5|0|1.0416666666666667|0
0|2022-01-14|0.0|0|0.0|0|214.58333333333334|0|9.916666666666666|0
0|2022-01-15|0.0|0|0.0|0|284.7916666666667|0|11.791666666666666|0
0|2022-01-16|0.0|0|0.002361111111111111|0|61.666666666666664|0|5.020833333333333|0
0|2022-01-17|0.011805555555555555|0|0.023597222222222224|0|178.34722222222226|0|12.07152777777778|0
