|dates|McIntosh_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|McIntosh_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|McIntosh_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|McIntosh_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|McIntosh_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|McIntosh_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|McIntosh_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|McIntosh_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-18|3018.0|0|3018.0|0|94.0|0|0.0|100
0|2021-12-19|3018.0|0|3018.0|0|94.0|0|0.0|100
0|2021-12-20|3018.0|0|3018.0|0|94.0|0|0.0|100
0|2021-12-21|3018.0|0|3018.0|0|94.0|0|0.0|100
0|2021-12-22|3044.0|0|3044.0|0|94.0|0|0.0|100
0|2021-12-23|3044.0|0|3044.0|0|106.0|0|0.0|100
0|2021-12-24|3044.0|0|3044.0|0|106.0|0|0.0|100
0|2021-12-25|3044.0|0|3044.0|0|106.0|0|0.0|100
0|2021-12-26|3044.0|0|3044.0|0|106.0|0|0.0|100
0|2021-12-27|3044.0|0|3044.0|0|106.0|0|0.0|100
0|2021-12-28|3044.0|0|3044.0|0|106.0|0|0.0|100
0|2021-12-29|3064.0|0|3064.0|0|106.0|0|0.0|100
0|2021-12-30|3064.0|0|3064.0|0|106.0|0|0.0|100
0|2021-12-31|3064.0|0|3064.0|0|106.0|0|0.0|100
0|2022-01-01|3064.0|0|3064.0|0|106.0|0|0.0|100
0|2022-01-02|3064.0|0|3064.0|0|106.0|0|0.0|100
0|2022-01-03|3064.0|0|3064.0|0|106.0|0|0.0|100
0|2022-01-04|3064.0|0|3064.0|0|106.0|0|0.0|100
0|2022-01-05|3250.0|0|3250.0|0|106.0|0|0.0|100
0|2022-01-06|3250.0|0|3250.0|0|106.0|0|0.0|100
0|2022-01-07|3250.0|0|3250.0|0|106.0|0|0.0|100
0|2022-01-08|3250.0|0|3250.0|0|106.0|0|0.0|100
0|2022-01-09|3250.0|0|3250.0|0|106.0|0|0.0|100
0|2022-01-10|3250.0|0|3250.0|0|106.0|0|0.0|100
0|2022-01-11|3250.0|0|3250.0|0|106.0|0|0.0|100
0|2022-01-12|3417.0|0|3417.0|0|106.0|0|0.0|100
0|2022-01-13|3417.0|0|3417.0|0|106.0|0|0.0|100
0|2022-01-14|3417.0|0|3417.0|0|106.0|0|0.0|100
0|2022-01-15|3417.0|0|3417.0|0|106.0|0|0.0|100
0|2022-01-16|3417.0|0|3417.0|0|106.0|0|0.0|100
0|2022-01-17|3417.0|0|0.0|100|106.0|0|0.0|100
