|dates|Skagit_Washington_UnitedStates.BLS_EmployedPopulation.data|Skagit_Washington_UnitedStates.BLS_EmployedPopulation.missing|Skagit_Washington_UnitedStates.BLS_UnemployedPopulation.data|Skagit_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Skagit_Washington_UnitedStates.BLS_UnemploymentRate.data|Skagit_Washington_UnitedStates.BLS_UnemploymentRate.missing|Skagit_Washington_UnitedStates.BLS_LaborForcePopulation.data|Skagit_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-28|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-11-29|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-11-30|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-01|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-02|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-03|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-04|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-05|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-06|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-07|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-08|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-09|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-10|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-11|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-12|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-13|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-14|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-15|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-16|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-17|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-18|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-19|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-20|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-21|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-22|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-23|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-24|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-25|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-26|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-27|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-28|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-29|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-30|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2021-12-31|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-01|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-02|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-03|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-04|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-05|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-06|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-07|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-08|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-09|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-10|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-11|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-12|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-13|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-14|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-15|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-16|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
0|2022-01-17|58706.0|0|3625.0|0|5.8157257223532435|0|62331.0|0
