|dates|GrandTraverse_Michigan_UnitedStates.BLS_EmployedPopulation.data|GrandTraverse_Michigan_UnitedStates.BLS_EmployedPopulation.missing|GrandTraverse_Michigan_UnitedStates.BLS_UnemployedPopulation.data|GrandTraverse_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|GrandTraverse_Michigan_UnitedStates.BLS_UnemploymentRate.data|GrandTraverse_Michigan_UnitedStates.BLS_UnemploymentRate.missing|GrandTraverse_Michigan_UnitedStates.BLS_LaborForcePopulation.data|GrandTraverse_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-07|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-08|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-09|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-10|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-11|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-12|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-13|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-14|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-15|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-16|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-17|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-18|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-19|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-20|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-21|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-22|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-23|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-24|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-25|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-26|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-27|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-28|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-29|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-11-30|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-01|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-02|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-03|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-04|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-05|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-06|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-07|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-08|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-09|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-10|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-11|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-12|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-13|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-14|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-15|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-16|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-17|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-18|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-19|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-20|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-21|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-22|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-23|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-24|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-25|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-26|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-27|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-28|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-29|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-30|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2021-12-31|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-01|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-02|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-03|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-04|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-05|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-06|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-07|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-08|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-09|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-10|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-11|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-12|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-13|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-14|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-15|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-16|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
0|2022-01-17|46728.0|0|2376.0|0|4.838709677419355|0|49104.0|0
