|dates|Wilson_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Wilson_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Wilson_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Wilson_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Wilson_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Wilson_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Wilson_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Wilson_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-05|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-06|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-07|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-08|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-09|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-10|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-11|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-12|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-13|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-14|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-15|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-16|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-17|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-18|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-19|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-20|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-21|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-22|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-23|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-24|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-25|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-26|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-27|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-28|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-29|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-30|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2021-12-31|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-01|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-02|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-03|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-04|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-05|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-06|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-07|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-08|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-09|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-10|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-11|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-12|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-13|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-14|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-15|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-16|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
0|2022-01-17|75643.0|0|2772.0|0|3.535037939169802|0|78415.0|0
