|dates|Hendricks_Indiana_UnitedStates.AveragePrecipitationTotal.data|Hendricks_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Hendricks_Indiana_UnitedStates.AveragePrecipitation.data|Hendricks_Indiana_UnitedStates.AveragePrecipitation.missing|Hendricks_Indiana_UnitedStates.AverageWindDirection.data|Hendricks_Indiana_UnitedStates.AverageWindDirection.missing|Hendricks_Indiana_UnitedStates.AverageWindSpeed.data|Hendricks_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|139.58333333333334|0|5.166666666666667|0
0|2021-10-18|0.0|0|0.0|0|99.58333333333333|0|2.4583333333333335|0
0|2021-10-19|0.0|0|0.0|0|57.083333333333336|0|1.8333333333333333|0
0|2021-10-20|0.0|0|0.0|0|102.91666666666667|0|4.708333333333333|0
0|2021-10-21|0.0|0|0.0|0|221.1111111111111|0|8.993055555555555|0
0|2021-10-22|0.0002777777777777778|0|0.005760416666666667|0|143.77430555555557|0|4.414930555555556|0
0|2021-10-23|0.008333333333333333|0|0.0|0|92.16666666666667|0|2.5124999999999997|0
0|2021-10-24|0.0004166666666666667|0|0.02707638888888889|0|108.38988095238096|0|5.571825396825396|0
0|2021-10-25|0.022777777777777775|0|0.019625000000000004|0|227.70833333333334|0|10.1|0
0|2021-10-26|0.001388888888888889|0|0.0|0|256.59722222222223|0|7.131944444444444|0
0|2021-10-27|0.0|0|0.0|0|70.20833333333333|0|5.791666666666667|0
0|2021-10-28|0.0|0|0.008888888888888889|0|103.95833333333333|0|8.524305555555557|0
0|2021-10-29|0.012083333333333333|0|0.0138125|0|215.2361111111111|0|5.961111111111111|0
0|2021-10-30|0.0053125|0|0.003263888888888889|0|336.32638888888886|0|9.997916666666667|0
0|2021-10-31|0.0|0|0.0|0|232.70833333333334|0|8.270833333333334|0
0|2021-11-01|0.0|0|0.0|0|275.0|0|6.708333333333333|0
0|2021-11-02|0.0|0|0.0|0|237.5|0|7.041666666666667|0
0|2021-11-03|0.0|0|0.0|0|185.0|0|3.375|0
0|2021-11-04|0.0|0|0.0|0|72.91666666666667|0|2.125|0
0|2021-11-05|0.0|0|0.0|0|41.666666666666664|0|2.25|0
0|2021-11-06|0.0|0|0.0|0|47.916666666666664|0|1.4166666666666667|0
0|2021-11-07|0.0|0|0.0|0|60.833333333333336|0|2.125|0
0|2021-11-08|0.0|0|0.0|0|116.25|0|4.166666666666667|0
0|2021-11-09|0.0|0|0.0|0|111.66666666666667|0|2.8333333333333335|0
0|2021-11-10|0.0|0|0.0|0|111.70833333333333|0|4.6875|0
0|2021-11-11|0.0|0|0.007916666666666667|0|170.3125|0|7.895833333333333|0
0|2021-11-12|0.007916666666666667|0|0.0|0|221.66666666666666|0|9.708333333333334|0
0|2021-11-13|0.0|0|0.0|0|208.88888888888889|0|9.17013888888889|0
0|2021-11-14|0.0|0|0.0070486111111111105|0|235.55555555555557|0|11.829861111111109|0
0|2021-11-15|0.008749999999999999|0|0.0|0|141.25|0|5.75|0
0|2021-11-16|0.0|0|0.0|0|96.25|0|5.666666666666667|0
0|2021-11-17|0.0|0|0.008333333333333333|0|219.375|0|11.385416666666666|0
0|2021-11-18|0.011666666666666667|0|0.0016666666666666668|0|286.25|0|13.458333333333334|0
0|2021-11-19|0.0|0|0.0|0|180.83333333333334|0|6.875|0
0|2021-11-20|0.0|0|0.0|0|121.66666666666667|0|4.666666666666667|0
0|2021-11-21|0.000625|0|0.010034722222222223|0|154.02777777777777|0|5.857638888888888|0
