|dates|Blaine_Montana_UnitedStates.BLS_EmployedPopulation.data|Blaine_Montana_UnitedStates.BLS_EmployedPopulation.missing|Blaine_Montana_UnitedStates.BLS_UnemployedPopulation.data|Blaine_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Blaine_Montana_UnitedStates.BLS_UnemploymentRate.data|Blaine_Montana_UnitedStates.BLS_UnemploymentRate.missing|Blaine_Montana_UnitedStates.BLS_LaborForcePopulation.data|Blaine_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-18|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-19|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-20|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-21|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-22|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-23|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-24|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-25|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-26|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-27|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-28|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-29|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-30|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-10-31|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-01|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-02|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-03|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-04|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-05|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-06|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-07|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-08|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-09|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-10|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-11|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-12|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-13|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-14|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-15|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-16|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-17|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-18|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-19|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-20|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-21|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-22|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-23|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-24|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-25|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-26|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-27|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-28|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-29|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-11-30|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-01|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-02|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-03|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-04|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-05|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-06|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-07|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-08|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-09|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-10|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-11|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-12|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-13|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
