|dates|Berks_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Berks_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Berks_Pennsylvania_UnitedStates.AveragePrecipitation.data|Berks_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Berks_Pennsylvania_UnitedStates.AverageWindDirection.data|Berks_Pennsylvania_UnitedStates.AverageWindDirection.missing|Berks_Pennsylvania_UnitedStates.AverageWindSpeed.data|Berks_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.010416666666666666|0|0.0|0|266.6666666666667|0|10.041666666666666|0
0|2021-10-18|0.0|0|0.0|0|296.4166666666667|0|10.291666666666666|0
0|2021-10-19|0.0|0|0.0|0|236.25|0|7.833333333333333|0
0|2021-10-20|0.0|0|0.0|0|176.66666666666666|0|5.583333333333333|0
0|2021-10-21|0.0|0|0.0|0|110.625|0|4.541666666666667|0
0|2021-10-22|0.0|0|0.0|0|217.5|0|5.604166666666667|0
0|2021-10-23|0.00020833333333333335|0|0.0008333333333333334|0|111.80555555555554|0|2.625|0
0|2021-10-24|0.0004166666666666667|0|0.0004166666666666667|0|82.08333333333333|0|2.5|0
0|2021-10-25|0.0004166666666666667|0|0.024638888888888887|0|153.86111111111111|0|4.875|0
0|2021-10-26|0.01958333333333333|0|0.012083333333333335|0|267.5694444444444|0|9.625|0
0|2021-10-27|0.005|0|0.0004166666666666667|0|309.375|0|10.625|0
0|2021-10-28|0.0|0|0.0|0|81.31944444444444|0|3.3125|0
0|2021-10-29|0.0|0|0.030972222222222224|0|72.56944444444444|0|10.357638888888888|0
0|2021-10-30|0.012222222222222223|0|0.00375|0|105.3125|0|4.625|0
0|2021-10-31|0.00025|0|0.00020833333333333335|0|199.7073412698413|0|6.6544146825396835|0
0|2021-11-01|0.0004166666666666667|0|0.0|0|226.66666666666666|0|7.708333333333333|0
0|2021-11-02|0.0|0|0.0004166666666666667|0|107.39583333333333|0|3.4479166666666665|0
0|2021-11-03|0.0004166666666666667|0|0.0|0|129.16666666666666|0|4.625|0
0|2021-11-04|0.0|0|0.0|0|9.166666666666666|0|0.4583333333333333|0
0|2021-11-05|0.0|0|0.0|0|61.666666666666664|0|1.5416666666666667|0
0|2021-11-06|0.0|0|0.0|0|23.333333333333332|0|0.625|0
0|2021-11-07|0.0|0|0.0|0|67.08333333333333|0|1.0|0
0|2021-11-08|0.0|0|0.0|0|137.5|0|2.9166666666666665|0
0|2021-11-09|0.0|0|0.0|0|90.20833333333333|0|2.4166666666666665|0
0|2021-11-10|0.0|0|0.0|0|207.08333333333334|0|5.291666666666667|0
0|2021-11-11|0.0|0|0.0|0|162.91666666666666|0|6.729166666666667|0
0|2021-11-12|0.006166666666666667|0|0.03404166666666667|0|163.58333333333334|0|8.420833333333334|0
0|2021-11-13|0.01375|0|0.005902777777777778|0|168.33333333333334|0|6.958333333333333|0
0|2021-11-14|0.006666666666666667|0|0.00125|0|154.375|0|5.625|0
0|2021-11-15|0.0016666666666666668|0|0.0|0|219.7222222222222|0|9.625|0
0|2021-11-16|0.0|0|0.0|0|155.55555555555557|0|4.541666666666667|0
0|2021-11-17|0.0|0|0.0|0|146.875|0|1.9791666666666667|0
0|2021-11-18|0.0|0|0.004861111111111111|0|133.95833333333334|0|6.25|0
0|2021-11-19|0.005833333333333334|0|0.0|0|287.7083333333333|0|12.604166666666666|0
0|2021-11-20|0.0|0|0.0|0|111.66666666666667|0|3.9583333333333335|0
0|2021-11-21|0.0|0|0.0|0|111.66666666666667|0|3.1666666666666665|0
0|2021-11-22|0.004583333333333333|0|0.004583333333333333|0|227.08333333333334|0|7.729166666666667|0
0|2021-11-23|0.0|0|0.0|0|278.75|0|9.5|0
0|2021-11-24|0.0|0|0.0|0|204.16666666666666|0|4.5|0
0|2021-11-25|0.0|0|0.0|0|30.833333333333332|0|0.4583333333333333|0
0|2021-11-26|0.00125|0|0.00125|0|220.41666666666666|0|14.541666666666666|0
0|2021-11-27|0.0|0|0.0|0|265.4166666666667|0|12.5|0
0|2021-11-28|0.0|0|0.0|0|158.75|0|2.5|0
0|2021-11-29|0.0|0|0.0|0|253.75|0|7.625|0
0|2021-11-30|0.0|0|0.0|0|134.23611111111111|0|3.069444444444444|0
0|2021-12-01|0.0|0|0.00125|0|164.16666666666666|0|4.416666666666667|0
0|2021-12-02|0.0008333333333333334|0|0.002916666666666667|0|140.33333333333334|0|6.2124999999999995|0
0|2021-12-03|0.0|0|0.0|0|215.83333333333334|0|9.333333333333334|0
0|2021-12-04|0.0|0|0.0|0|132.91666666666666|0|3.1666666666666665|0
0|2021-12-05|0.0|0|0.0|0|125.41666666666667|0|4.979166666666667|0
0|2021-12-06|0.0|0|0.0016666666666666668|0|200.0|0|10.333333333333334|0
0|2021-12-07|0.0016666666666666668|0|0.0|0|236.25|0|7.0|0
0|2021-12-08|0.0|0|0.0|0|158.95833333333334|0|4.583333333333333|0
0|2021-12-09|0.0|0|0.0|0|214.58333333333334|0|5.875|0
0|2021-12-10|0.0|0|0.0|0|94.16666666666667|0|3.7083333333333335|0
0|2021-12-11|0.0|0|0.0041964285714285714|0|159.22123015873015|0|9.878968253968255|0
0|2021-12-12|0.004583333333333333|0|0.0|0|225.41666666666666|0|9.875|0
0|2021-12-13|0.0|0|0.0|0|117.5|0|3.0833333333333335|0
0|2021-12-14|0.0|0|0.0|0|177.5|0|3.8333333333333335|0
0|2021-12-15|0.0|0|0.0|0|119.52083333333333|0|4.541666666666667|0
0|2021-12-16|0.0|0|0.0|0|181.25|0|8.020833333333334|0
0|2021-12-17|0.0|0|0.0|0|240.41666666666666|0|6.666666666666667|0
0|2021-12-18|0.0008333333333333334|0|0.0024305555555555556|0|103.6875|0|3.488888888888889|0
0|2021-12-19|0.0016666666666666668|0|0.00025|0|274.25|0|11.541666666666666|0
0|2021-12-20|0.0|0|0.0|0|112.08333333333333|0|3.25|0
0|2021-12-21|0.0|0|0.0004166666666666667|0|77.84722222222221|0|1.3125|0
0|2021-12-22|0.0005208333333333333|0|0.0005902777777777778|0|257.47519841269843|0|10.928571428571429|0
0|2021-12-23|0.0|0|0.0|0|245.0|0|7.5|0
0|2021-12-24|0.0004166666666666667|0|0.0004166666666666667|0|138.33333333333334|0|2.9166666666666665|0
0|2021-12-25|0.0|0|0.0027083333333333334|0|170.41666666666666|0|2.243055555555556|0
0|2021-12-26|0.00375|0|0.0|0|306.875|0|10.0|0
0|2021-12-27|0.0|0|0.0025|0|125.90277777777777|0|3.875|0
0|2021-12-28|0.00125|0|0.0|0|137.36111111111111|0|3.0416666666666665|0
0|2021-12-29|0.0033333333333333335|0|0.0033333333333333335|0|91.25|0|1.5208333333333333|0
0|2021-12-30|0.0025|0|0.0020833333333333333|0|93.02083333333333|0|1.9513888888888886|0
0|2021-12-31|0.0|0|0.0|0|178.29861111111111|0|5.486111111111112|0
0|2022-01-01|0.0005555555555555556|0|0.018409722222222223|0|108.47916666666664|0|3.5798611111111107|0
0|2022-01-02|0.005666666666666667|0|0.0014583333333333334|0|231.95833333333334|0|7.211111111111111|0
0|2022-01-03|0.0|0|0.0|0|233.54166666666666|0|11.479166666666666|0
0|2022-01-04|0.0|0|0.0|0|182.83333333333334|0|5.1875|0
0|2022-01-05|0.0|0|0.0|0|168.75|0|4.770833333333333|0
0|2022-01-06|0.0|0|0.0014583333333333334|0|233.88888888888889|0|7.326388888888889|0
0|2022-01-07|0.002916666666666667|0|0.002631944444444444|0|276.5138888888889|0|13.858333333333334|0
0|2022-01-08|0.0|0|0.0|0|182.91666666666666|0|5.333333333333333|0
0|2022-01-09|0.0|0|0.00723611111111111|0|174.93055555555554|0|5.277777777777778|0
0|2022-01-10|0.008749999999999999|0|0.0|0|292.0833333333333|0|14.25|0
0|2022-01-11|0.0|0|0.0|0|258.6458333333333|0|8.53125|0
0|2022-01-12|0.0|0|0.0|0|127.5|0|3.0416666666666665|0
0|2022-01-13|0.0|0|0.0|0|55.0|0|0.7916666666666666|0
0|2022-01-14|0.0|0|0.0|0|251.04166666666666|0|11.229166666666666|0
0|2022-01-15|0.0|0|0.0|0|275.4166666666667|0|10.229166666666666|0
0|2022-01-16|0.0|0|0.009277777777777779|0|111.21527777777777|0|6.494444444444444|0
0|2022-01-17|0.035833333333333335|0|0.018923611111111113|0|204.125|0|14.084722222222224|0
