|dates|Charlotte_Florida_UnitedStates.JHU_ConfirmedCases.data|Charlotte_Florida_UnitedStates.JHU_ConfirmedCases.missing|Charlotte_Florida_UnitedStates.NYT_ConfirmedCases.data|Charlotte_Florida_UnitedStates.NYT_ConfirmedCases.missing|Charlotte_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Charlotte_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Charlotte_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Charlotte_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-15|23977.0|0|23758.0|0|437.0|0|0.0|100
0|2021-12-16|23977.0|0|23758.0|0|437.0|0|0.0|100
0|2021-12-17|24121.0|0|23902.0|0|437.0|0|0.0|100
0|2021-12-18|24121.0|0|23902.0|0|437.0|0|0.0|100
0|2021-12-19|24121.0|0|23902.0|0|437.0|0|0.0|100
0|2021-12-20|24121.0|0|23902.0|0|437.0|0|0.0|100
0|2021-12-21|24121.0|0|23902.0|0|437.0|0|0.0|100
0|2021-12-22|24121.0|0|23902.0|0|437.0|0|0.0|100
0|2021-12-23|24121.0|0|23902.0|0|437.0|0|0.0|100
0|2021-12-24|24121.0|0|24131.0|0|437.0|0|0.0|100
0|2021-12-25|24350.0|0|24131.0|0|437.0|0|0.0|100
0|2021-12-26|24350.0|0|24131.0|0|437.0|0|0.0|100
0|2021-12-27|24350.0|0|24131.0|0|437.0|0|0.0|100
0|2021-12-28|24350.0|0|24131.0|0|437.0|0|0.0|100
0|2021-12-29|24350.0|0|24131.0|0|437.0|0|0.0|100
0|2021-12-30|24350.0|0|24131.0|0|437.0|0|0.0|100
0|2021-12-31|24996.0|0|24777.0|0|437.0|0|0.0|100
0|2022-01-01|24996.0|0|24777.0|0|437.0|0|0.0|100
0|2022-01-02|24996.0|0|24777.0|0|437.0|0|0.0|100
0|2022-01-03|24996.0|0|24777.0|0|437.0|0|0.0|100
0|2022-01-04|24996.0|0|24777.0|0|437.0|0|0.0|100
0|2022-01-05|24996.0|0|24777.0|0|437.0|0|0.0|100
0|2022-01-06|24996.0|0|24777.0|0|437.0|0|0.0|100
0|2022-01-07|26596.0|0|26377.0|0|437.0|0|0.0|100
0|2022-01-08|26596.0|0|26377.0|0|437.0|0|0.0|100
0|2022-01-09|26596.0|0|26377.0|0|437.0|0|0.0|100
0|2022-01-10|26596.0|0|26377.0|0|437.0|0|0.0|100
0|2022-01-11|26596.0|0|26377.0|0|437.0|0|0.0|100
0|2022-01-12|26596.0|0|26377.0|0|677.0|0|0.0|100
0|2022-01-13|26596.0|0|26377.0|0|677.0|0|0.0|100
0|2022-01-14|26596.0|0|28445.0|0|677.0|0|0.0|100
0|2022-01-15|28664.0|0|28445.0|0|677.0|0|0.0|100
0|2022-01-16|28664.0|0|28445.0|0|677.0|0|0.0|100
0|2022-01-17|28664.0|0|0.0|100|677.0|0|0.0|100
