|dates|Indiana_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Indiana_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Indiana_Pennsylvania_UnitedStates.AveragePrecipitation.data|Indiana_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Indiana_Pennsylvania_UnitedStates.AverageWindDirection.data|Indiana_Pennsylvania_UnitedStates.AverageWindDirection.missing|Indiana_Pennsylvania_UnitedStates.AverageWindSpeed.data|Indiana_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-11-19|0.0|0|0.0|0|243.4375|0|8.96875|0
0|2021-11-20|0.0|0|0.0|0|104.47916666666667|0|5.71875|0
0|2021-11-21|0.0|0|0.0|0|116.25|0|4.114583333333333|0
0|2021-11-22|0.0|0|0.0|0|291.0416666666667|0|9.458333333333334|0
0|2021-11-23|0.0|0|0.0|0|241.04166666666666|0|5.697916666666667|0
0|2021-11-24|0.0|0|0.0|0|63.541666666666664|0|2.1458333333333335|0
0|2021-11-25|0.0|0|0.0|0|219.6875|0|8.666666666666666|0
0|2021-11-26|0.0|0|0.0|0|288.8541666666667|0|14.197916666666666|0
0|2021-11-27|0.0|0|0.0|0|247.70833333333334|0|7.979166666666667|0
0|2021-11-28|0.0|0|0.0|0|216.25|0|6.854166666666667|0
0|2021-11-29|0.0|0|0.0|0|234.47916666666666|0|6.697916666666667|0
0|2021-11-30|0.0|0|0.0|0|219.375|0|6.635416666666667|0
0|2021-12-01|0.0|0|0.0|0|150.72916666666666|0|4.25|0
0|2021-12-02|0.0|0|0.0|0|267.96875|0|12.890625|0
0|2021-12-03|0.0|0|0.0|0|208.64583333333334|0|5.885416666666667|0
0|2021-12-04|0.0|0|0.0|0|174.79166666666666|0|5.395833333333333|0
0|2021-12-05|0.0|0|0.0|0|109.47916666666667|0|8.34375|0
0|2021-12-06|0.0|0|0.0|0|234.79166666666666|0|13.09375|0
0|2021-12-07|0.0|0|0.0|0|199.58333333333334|0|6.8125|0
0|2021-12-08|0.0|0|0.0|0|187.8125|0|5.807291666666667|0
0|2021-12-09|0.0|0|0.0|0|9.114583333333334|0|0.46875|0
0|2021-12-10|0.0|0|0.0|0|101.66666666666667|0|4.802083333333333|0
0|2021-12-11|0.0|0|0.0|0|204.63541666666666|0|13.296875|0
0|2021-12-12|0.0|0|0.0|0|265.1041666666667|0|10.75|0
0|2021-12-13|0.0|0|0.0|0|165.0|0|5.71875|0
0|2021-12-14|0.0|0|0.0|0|54.166666666666664|0|3.3541666666666665|0
0|2021-12-15|0.0|0|0.0|0|153.125|0|11.0625|0
0|2021-12-16|0.0|0|0.0|0|220.98958333333334|0|10.463541666666666|0
0|2021-12-17|0.0|0|0.0|0|195.41666666666666|0|6.104166666666667|0
0|2021-12-18|0.0|0|0.0|0|159.375|0|6.541666666666667|0
0|2021-12-19|0.0|0|0.0|0|258.8541666666667|0|7.083333333333333|0
0|2021-12-20|0.0|0|0.0|0|66.97916666666667|0|1.84375|0
0|2021-12-21|0.0|0|0.0|0|80.10416666666667|0|3.8020833333333335|0
0|2021-12-22|0.0|0|0.0|0|282.6041666666667|0|10.833333333333334|0
0|2021-12-23|0.0|0|0.0|0|193.33333333333334|0|6.770833333333333|0
0|2021-12-24|0.0|0|0.0|0|183.85416666666666|0|5.979166666666667|0
0|2021-12-25|0.0|0|0.0|0|268.3333333333333|0|9.6875|0
0|2021-12-26|0.0|0|0.0|0|220.3125|0|5.395833333333333|0
0|2021-12-27|0.0|0|0.0|0|106.97916666666667|0|7.572916666666667|0
0|2021-12-28|0.0|0|0.0|0|159.58333333333334|0|6.708333333333333|0
0|2021-12-29|0.0|0|0.0|0|166.97916666666666|0|4.833333333333333|0
0|2021-12-30|0.0|0|0.0|0|51.875|0|1.1666666666666667|0
0|2021-12-31|0.0|0|0.0|0|131.35416666666666|0|3.5833333333333335|0
0|2022-01-01|0.0|0|0.0|0|151.97916666666666|0|5.291666666666667|0
0|2022-01-02|0.0|0|0.0|0|281.1458333333333|0|7.958333333333333|0
0|2022-01-03|0.0|0|0.0|0|208.85416666666666|0|7.385416666666667|0
0|2022-01-04|0.0|0|0.0|0|166.04166666666666|0|6.03125|0
0|2022-01-05|0.0|0|0.0|0|232.70833333333334|0|13.447916666666666|0
0|2022-01-06|0.0|0|0.0|0|232.1875|0|7.838541666666667|0
0|2022-01-07|0.0|0|0.0|0|285.1041666666667|0|11.78125|0
0|2022-01-08|0.0|0|0.0|0|159.375|0|7.822916666666667|0
0|2022-01-09|0.0|0|0.0|0|229.375|0|12.03125|0
0|2022-01-10|0.0|0|0.0|0|291.6666666666667|0|13.942708333333334|0
0|2022-01-11|0.0|0|0.0|0|245.625|0|7.229166666666667|0
0|2022-01-12|0.0|0|0.0|0|201.5625|0|10.317708333333334|0
0|2022-01-13|0.0|0|0.0|0|95.41666666666667|0|2.4791666666666665|0
0|2022-01-14|0.0|0|0.0|0|173.125|0|5.645833333333333|0
0|2022-01-15|0.0|0|0.0|0|49.895833333333336|0|5.395833333333333|0
0|2022-01-16|0.0|0|0.0|0|106.97916666666667|0|10.510416666666666|0
0|2022-01-17|0.0|0|0.0|0|267.9166666666667|0|13.0|0
