|dates|AguasBuenas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|AguasBuenas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|AguasBuenas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|AguasBuenas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|AguasBuenas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|AguasBuenas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|AguasBuenas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|AguasBuenas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-02|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-03|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-04|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-05|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-06|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-07|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-08|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-09|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-10|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-11|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-12|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-13|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-14|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-15|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-16|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-17|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-18|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-19|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-20|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-21|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-22|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-23|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-24|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-25|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-26|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-27|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-28|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-29|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-30|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-01-31|5568.0|0|664.5|0|10.661853188929001|0|6232.5|0
0|2020-02-01|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-02|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-03|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-04|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-05|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-06|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-07|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-08|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-09|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-10|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-11|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-12|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-13|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-14|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-15|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-16|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-17|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-18|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-19|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-20|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-21|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-22|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-23|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-24|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-25|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-26|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-27|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-28|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-02-29|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-01|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-02|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-03|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-04|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-05|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-06|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-07|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-08|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-09|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-10|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-11|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-12|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-13|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-14|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-15|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-16|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-17|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-18|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-19|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-20|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-21|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-22|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-23|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-24|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-25|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-26|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-27|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-28|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-29|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-30|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-03-31|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-01|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-02|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-03|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-04|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-05|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-06|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-07|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-08|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-09|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-10|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-11|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-12|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-13|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-14|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-15|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-16|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-17|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-18|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-19|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-20|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-21|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-22|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-23|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-24|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-25|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-26|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-27|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-28|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-29|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-04-30|5724.5|0|561.5|0|8.932548520521795|0|6286.0|0
0|2020-05-01|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-02|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-03|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-04|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-05|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-06|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-07|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-08|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-09|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-10|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-11|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-12|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-13|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-14|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-15|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-16|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-17|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-18|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-19|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-20|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-21|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-22|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-23|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-24|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-25|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-26|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-27|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-28|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-29|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
0|2020-05-30|5499.0|0|691.0|0|11.163166397415186|0|6190.0|0
