|dates|Greenwood_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Greenwood_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Greenwood_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Greenwood_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Greenwood_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Greenwood_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Greenwood_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Greenwood_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-18|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-19|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-20|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-21|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-22|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-23|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-24|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-25|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-26|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-27|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-28|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-29|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-30|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-10-31|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-01|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-02|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-03|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-04|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-05|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-06|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-07|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-08|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-09|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-10|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-11|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-12|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-13|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-14|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-15|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-16|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-17|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-18|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-19|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-20|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-21|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-22|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-23|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-24|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-25|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-26|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-27|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-28|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-29|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-11-30|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-01|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-02|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-03|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-04|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-05|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-06|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-07|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-08|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-09|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-10|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-11|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-12|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-13|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-14|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-15|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-16|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-17|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-18|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-19|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-20|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-21|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-22|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-23|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-24|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-25|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-26|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-27|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
