|dates|Sedgwick_Kansas_UnitedStates.BLS_EmployedPopulation.data|Sedgwick_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Sedgwick_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Sedgwick_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Sedgwick_Kansas_UnitedStates.BLS_UnemploymentRate.data|Sedgwick_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Sedgwick_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Sedgwick_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-01|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-02|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-03|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-04|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-05|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-06|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-07|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-08|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-09|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-10|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-11|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-12|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-13|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-14|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-15|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-16|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-17|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-18|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-19|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-20|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-21|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-22|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-23|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-24|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-25|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-26|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-27|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-28|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-29|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-30|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2021-12-31|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-01|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-02|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-03|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-04|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-05|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-06|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-07|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-08|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-09|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-10|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-11|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-12|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-13|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-14|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-15|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-16|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
0|2022-01-17|242424.0|0|13854.0|0|5.405848336572004|0|256278.0|0
