|dates|Rowan_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Rowan_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Rowan_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Rowan_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Rowan_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Rowan_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Rowan_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Rowan_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-11-25|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-11-26|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-11-27|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-11-28|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-11-29|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-11-30|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-01|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-02|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-03|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-04|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-05|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-06|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-07|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-08|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-09|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-10|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-11|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-12|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-13|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-14|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-15|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-16|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-17|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-18|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-19|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-20|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-21|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-22|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-23|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-24|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-25|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-26|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-27|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-28|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-29|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-30|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2021-12-31|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-01|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-02|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-03|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-04|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-05|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-06|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-07|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-08|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-09|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-10|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-11|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-12|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-13|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-14|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-15|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-16|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
0|2022-01-17|61934.0|0|2989.0|0|4.60391540748271|0|64923.0|0
