|dates|Isabella_Michigan_UnitedStates.BLS_EmployedPopulation.data|Isabella_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Isabella_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Isabella_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Isabella_Michigan_UnitedStates.BLS_UnemploymentRate.data|Isabella_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Isabella_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Isabella_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-18|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-19|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-20|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-21|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-22|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-23|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-24|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-25|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-26|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-27|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-28|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-29|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-30|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-10-31|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-01|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-02|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-03|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-04|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-05|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-06|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-07|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-08|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-09|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-10|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-11|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-12|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-13|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-14|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-15|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-16|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-17|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-18|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-19|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-20|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-21|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-22|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-23|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-24|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-25|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-26|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-27|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-28|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-29|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-11-30|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-01|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-02|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-03|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-04|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-05|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-06|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-07|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-08|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-09|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-10|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-11|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-12|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-13|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-14|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-15|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-16|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-17|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-18|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-19|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-20|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-21|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-22|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-23|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-24|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-25|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-26|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-27|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-28|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-29|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-30|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2021-12-31|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-01|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-02|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-03|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-04|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-05|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-06|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-07|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-08|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-09|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-10|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-11|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-12|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-13|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-14|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-15|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-16|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
0|2022-01-17|31465.0|0|1737.0|0|5.231612553460635|0|33202.0|0
