|dates|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Mayes_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Mayes_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-30|6973.0|0|6973.0|0|126.0|0|0.0|100
0|2021-12-01|7009.0|0|7009.0|0|126.0|0|0.0|100
0|2021-12-02|7009.0|0|7009.0|0|126.0|0|0.0|100
0|2021-12-03|7009.0|0|7009.0|0|126.0|0|0.0|100
0|2021-12-04|7009.0|0|7009.0|0|126.0|0|0.0|100
0|2021-12-05|7009.0|0|7009.0|0|126.0|0|0.0|100
0|2021-12-06|7009.0|0|7009.0|0|126.0|0|0.0|100
0|2021-12-07|7009.0|0|7009.0|0|126.0|0|0.0|100
0|2021-12-08|7103.0|0|7103.0|0|126.0|0|0.0|100
0|2021-12-09|7103.0|0|7103.0|0|126.0|0|0.0|100
0|2021-12-10|7103.0|0|7103.0|0|126.0|0|0.0|100
0|2021-12-11|7103.0|0|7103.0|0|126.0|0|0.0|100
0|2021-12-12|7103.0|0|7103.0|0|126.0|0|0.0|100
0|2021-12-13|7103.0|0|7103.0|0|126.0|0|0.0|100
0|2021-12-14|7103.0|0|7103.0|0|126.0|0|0.0|100
0|2021-12-15|7165.0|0|7165.0|0|126.0|0|0.0|100
0|2021-12-16|7165.0|0|7165.0|0|126.0|0|0.0|100
0|2021-12-17|7165.0|0|7165.0|0|126.0|0|0.0|100
0|2021-12-18|7165.0|0|7165.0|0|126.0|0|0.0|100
0|2021-12-19|7165.0|0|7165.0|0|126.0|0|0.0|100
0|2021-12-20|7165.0|0|7165.0|0|126.0|0|0.0|100
0|2021-12-21|7165.0|0|7165.0|0|126.0|0|0.0|100
0|2021-12-22|7235.0|0|7235.0|0|126.0|0|0.0|100
0|2021-12-23|7235.0|0|7235.0|0|133.0|0|0.0|100
0|2021-12-24|7235.0|0|7235.0|0|133.0|0|0.0|100
0|2021-12-25|7235.0|0|7235.0|0|133.0|0|0.0|100
0|2021-12-26|7235.0|0|7235.0|0|133.0|0|0.0|100
0|2021-12-27|7235.0|0|7235.0|0|133.0|0|0.0|100
0|2021-12-28|7235.0|0|7235.0|0|133.0|0|0.0|100
0|2021-12-29|7280.0|0|7280.0|0|133.0|0|0.0|100
0|2021-12-30|7280.0|0|7280.0|0|133.0|0|0.0|100
0|2021-12-31|7280.0|0|7280.0|0|133.0|0|0.0|100
0|2022-01-01|7280.0|0|7280.0|0|133.0|0|0.0|100
0|2022-01-02|7280.0|0|7280.0|0|133.0|0|0.0|100
0|2022-01-03|7280.0|0|7280.0|0|133.0|0|0.0|100
0|2022-01-04|7280.0|0|7280.0|0|133.0|0|0.0|100
0|2022-01-05|7299.0|0|7299.0|0|133.0|0|0.0|100
0|2022-01-06|7299.0|0|7299.0|0|133.0|0|0.0|100
0|2022-01-07|7299.0|0|7299.0|0|133.0|0|0.0|100
0|2022-01-08|7299.0|0|7299.0|0|133.0|0|0.0|100
0|2022-01-09|7299.0|0|7299.0|0|133.0|0|0.0|100
0|2022-01-10|7299.0|0|7299.0|0|133.0|0|0.0|100
0|2022-01-11|7299.0|0|7299.0|0|133.0|0|0.0|100
0|2022-01-12|7495.0|0|7495.0|0|133.0|0|0.0|100
0|2022-01-13|7495.0|0|7495.0|0|133.0|0|0.0|100
0|2022-01-14|7495.0|0|7495.0|0|133.0|0|0.0|100
0|2022-01-15|7495.0|0|7495.0|0|133.0|0|0.0|100
0|2022-01-16|7495.0|0|7495.0|0|133.0|0|0.0|100
0|2022-01-17|7495.0|0|0.0|100|133.0|0|0.0|100
