|dates|McLean_Illinois_UnitedStates.AveragePrecipitationTotal.data|McLean_Illinois_UnitedStates.AveragePrecipitationTotal.missing|McLean_Illinois_UnitedStates.AveragePrecipitation.data|McLean_Illinois_UnitedStates.AveragePrecipitation.missing|McLean_Illinois_UnitedStates.AverageWindDirection.data|McLean_Illinois_UnitedStates.AverageWindDirection.missing|McLean_Illinois_UnitedStates.AverageWindSpeed.data|McLean_Illinois_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|270.0|0|8.916666666666666|0
0|2021-10-18|0.0|0|0.0|0|201.25|0|6.833333333333333|0
0|2021-10-19|0.0|0|0.0|0|201.25|0|9.791666666666666|0
0|2021-10-20|0.0|0|0.0|0|206.875|0|12.076388888888888|0
0|2021-10-21|0.0|0|0.0|0|270.55555555555554|0|13.569444444444443|0
0|2021-10-22|0.0008333333333333334|0|0.0008333333333333334|0|249.875|0|7.259722222222222|0
0|2021-10-23|0.0|0|0.0|0|118.95833333333333|0|4.895833333333333|0
0|2021-10-24|0.0|0|0.09538194444444446|0|93.50694444444444|0|13.704861111111112|0
0|2021-10-25|0.1075|0|0.004548611111111112|0|272.5|0|14.624999999999998|0
0|2021-10-26|0.0008333333333333334|0|0.0|0|102.5|0|6.208333333333333|0
0|2021-10-27|0.0|0|0.0|0|107.70833333333333|0|10.875|0
0|2021-10-28|0.0025|0|0.022500000000000003|0|66.45833333333333|0|10.833333333333334|0
0|2021-10-29|0.017499999999999998|0|0.01958333333333333|0|281.875|0|15.354166666666666|0
0|2021-10-30|0.01958333333333333|0|0.0|0|328.5416666666667|0|13.583333333333334|0
0|2021-10-31|0.0|0|0.0|0|292.9166666666667|0|11.791666666666666|0
0|2021-11-01|0.0|0|0.0|0|260.4166666666667|0|7.541666666666667|0
0|2021-11-02|0.0|0|0.0|0|271.6666666666667|0|8.708333333333334|0
0|2021-11-03|0.0|0|0.0|0|166.45833333333334|0|4.291666666666667|0
0|2021-11-04|0.0|0|0.0|0|110.0|0|4.875|0
0|2021-11-05|0.0|0|0.0|0|172.91666666666666|0|9.625|0
0|2021-11-06|0.0|0|0.0|0|206.25|0|9.791666666666666|0
0|2021-11-07|0.0|0|0.0|0|202.08333333333334|0|11.729166666666666|0
0|2021-11-08|0.0|0|0.0|0|199.16666666666666|0|9.791666666666666|0
0|2021-11-09|0.0|0|0.0|0|125.41666666666667|0|7.75|0
0|2021-11-10|0.0|0|0.0|0|109.94444444444446|0|11.108333333333334|0
0|2021-11-11|0.0033333333333333335|0|0.01298611111111111|0|221.45833333333334|0|16.92361111111111|0
0|2021-11-12|0.012499999999999999|0|0.0|0|244.375|0|17.416666666666668|0
0|2021-11-13|0.0|0|0.0|0|252.70833333333334|0|13.645833333333334|0
0|2021-11-14|0.0004166666666666667|0|0.0008333333333333334|0|268.75|0|18.583333333333332|0
0|2021-11-15|0.0|0|0.0|0|134.16666666666666|0|8.208333333333334|0
0|2021-11-16|0.0|0|0.0|0|126.875|0|14.145833333333334|0
0|2021-11-17|0.0|0|0.0014583333333333334|0|261.6666666666667|0|16.17361111111111|0
0|2021-11-18|0.0016666666666666668|0|0.0|0|271.25|0|15.458333333333334|0
0|2021-11-19|0.0|0|0.0|0|168.33333333333334|0|10.541666666666666|0
0|2021-11-20|0.0|0|0.0|0|186.66666666666666|0|11.458333333333334|0
0|2021-11-21|0.00125|0|0.0016666666666666668|0|247.29166666666666|0|11.5|0
0|2021-11-22|0.0|0|0.0|0|274.5833333333333|0|10.229166666666666|0
0|2021-11-23|0.0|0|0.0|0|163.75|0|13.708333333333334|0
0|2021-11-24|0.0|0|0.0020833333333333333|0|195.0|0|18.625|0
0|2021-11-25|0.006666666666666667|0|0.0036805555555555554|0|299.7916666666667|0|17.208333333333332|0
0|2021-11-26|0.0|0|0.0|0|203.33333333333334|0|8.833333333333334|0
0|2021-11-27|0.0|0|0.0|0|226.25|0|11.708333333333334|0
0|2021-11-28|0.0|0|0.0|0|299.5833333333333|0|13.25|0
0|2021-11-29|0.0|0|0.0|0|196.875|0|13.916666666666666|0
0|2021-11-30|0.0|0|0.0|0|259.5833333333333|0|8.0|0
0|2021-12-01|0.0004166666666666667|0|0.0025|0|190.83333333333334|0|11.027777777777777|0
0|2021-12-02|0.0020833333333333333|0|0.0|0|259.1666666666667|0|12.166666666666666|0
0|2021-12-03|0.0|0|0.0|0|62.5|0|8.708333333333334|0
0|2021-12-04|0.0|0|0.0|0|88.02083333333333|0|8.760416666666666|0
0|2021-12-05|0.0|0|0.002916666666666667|0|181.59722222222226|0|15.048611111111112|0
0|2021-12-06|0.002916666666666667|0|0.0|0|299.5833333333333|0|21.625|0
0|2021-12-07|0.0|0|0.0|0|154.58333333333334|0|8.833333333333334|0
0|2021-12-08|0.0|0|0.0|0|201.25|0|10.3125|0
0|2021-12-09|0.0|0|0.0|0|174.58333333333334|0|15.333333333333334|0
0|2021-12-10|0.0|0|0.01941666666666667|0|141.40277777777777|0|12.116666666666667|0
0|2021-12-11|0.016041666666666666|0|0.0004166666666666667|0|252.5|0|19.968055555555555|0
0|2021-12-12|0.0|0|0.0|0|210.83333333333334|0|15.25|0
0|2021-12-13|0.0|0|0.0|0|165.83333333333334|0|9.75|0
0|2021-12-14|0.0|0|0.007986111111111112|0|154.02777777777777|0|14.4375|0
0|2021-12-15|0.008333333333333333|0|0.0|0|188.33333333333334|0|26.145833333333332|0
0|2021-12-16|0.0004166666666666667|0|0.0004166666666666667|0|252.5|0|14.916666666666666|0
0|2021-12-17|0.0|0|0.001979166666666667|0|66.45833333333333|0|8.833333333333334|0
0|2021-12-18|0.0031249999999999997|0|0.0027083333333333334|0|272.2916666666667|0|12.486111111111112|0
0|2021-12-19|0.0|0|0.0|0|203.47222222222226|0|6.138888888888888|0
0|2021-12-20|0.0|0|0.0|0|220.0|0|11.125|0
0|2021-12-21|0.0|0|0.0|0|217.5|0|12.375|0
0|2021-12-22|0.0|0|0.0|0|235.83333333333334|0|10.645833333333334|0
0|2021-12-23|0.0|0|0.0|0|205.41666666666666|0|13.791666666666666|0
0|2021-12-24|0.0|0|0.0|0|186.73611111111111|0|16.625|0
0|2021-12-25|0.00016666666666666666|0|0.0008333333333333334|0|223.92361111111111|0|8.463194444444444|0
0|2021-12-26|0.0|0|0.00020833333333333335|0|146.84027777777777|0|12.288194444444443|0
0|2021-12-27|0.00020833333333333335|0|0.0|0|266.5625|0|14.010416666666666|0
0|2021-12-28|0.0|0|0.011041666666666667|0|147.08333333333334|0|11.625|0
0|2021-12-29|0.015|0|0.000625|0|176.14583333333334|0|12.215277777777779|0
0|2021-12-30|0.0008333333333333334|0|0.0|0|134.09722222222223|0|6.796626984126983|0
0|2021-12-31|0.0|0|0.0|0|166.73611111111111|0|9.871527777777779|0
0|2022-01-01|0.0|0|0.007916666666666666|0|182.95833333333334|0|18.16111111111111|0
0|2022-01-02|0.0043749999999999995|0|0.0|0|335.13888888888886|0|14.930555555555555|0
0|2022-01-03|0.0|0|0.0|0|213.33333333333334|0|9.375|0
0|2022-01-04|0.0|0|0.0|0|183.33333333333334|0|20.291666666666668|0
0|2022-01-05|0.0|0|0.0|0|268.75|0|23.208333333333332|0
0|2022-01-06|0.0|0|0.0|0|292.9166666666667|0|16.291666666666668|0
0|2022-01-07|0.0|0|0.0|0|212.91666666666666|0|9.625|0
0|2022-01-08|0.0|0|0.0004166666666666667|0|179.79166666666666|0|18.17361111111111|0
0|2022-01-09|0.0008333333333333334|0|0.0004166666666666667|0|306.6666666666667|0|15.430555555555555|0
0|2022-01-10|0.0|0|0.0|0|291.6666666666667|0|10.9375|0
0|2022-01-11|0.0|0|0.0|0|167.08333333333334|0|15.958333333333334|0
0|2022-01-12|0.0|0|0.0|0|219.58333333333334|0|9.020833333333334|0
0|2022-01-13|0.0|0|0.0|0|262.8125|0|7.628472222222221|0
0|2022-01-14|0.0|0|0.0|0|60.17361111111111|0|9.788194444444445|0
0|2022-01-15|0.0|0|0.0|0|49.375|0|16.5|0
0|2022-01-16|0.0|0|0.0|0|184.16666666666666|0|7.791666666666667|0
0|2022-01-17|0.0|0|0.0|0|289.72222222222223|0|13.486111111111112|0
