|dates|Putnam_NewYork_UnitedStates.BLS_EmployedPopulation.data|Putnam_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Putnam_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Putnam_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Putnam_NewYork_UnitedStates.BLS_UnemploymentRate.data|Putnam_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Putnam_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Putnam_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-18|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-19|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-20|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-21|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-22|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-23|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-24|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-25|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-26|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-27|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-28|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-29|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-30|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-10-31|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-01|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-02|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-03|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-04|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-05|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-06|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-07|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-08|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-09|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-10|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-11|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-12|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-13|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-14|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-15|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-16|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-17|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-18|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-19|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-20|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-21|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-22|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-23|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-24|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-25|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-26|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-27|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-28|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-29|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-11-30|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-01|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-02|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-03|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-04|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-05|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-06|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-07|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-08|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-09|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
0|2021-12-10|47198.0|0|2051.0|0|4.164551564498772|0|49249.0|0
