|dates|Thomas_Kansas_UnitedStates.AveragePrecipitationTotal.data|Thomas_Kansas_UnitedStates.AveragePrecipitationTotal.missing|Thomas_Kansas_UnitedStates.AveragePrecipitation.data|Thomas_Kansas_UnitedStates.AveragePrecipitation.missing|Thomas_Kansas_UnitedStates.AverageWindDirection.data|Thomas_Kansas_UnitedStates.AverageWindDirection.missing|Thomas_Kansas_UnitedStates.AverageWindSpeed.data|Thomas_Kansas_UnitedStates.AverageWindSpeed.missing
0|2021-11-10|0.0|0|0.0|0|258.4375|0|13.296875|0
0|2021-11-11|0.0|0|0.0|0|300.4166666666667|0|16.322916666666668|0
0|2021-11-12|0.0|0|0.0|0|305.5208333333333|0|21.020833333333332|0
0|2021-11-13|0.0|0|0.0|0|238.75|0|11.760416666666666|0
0|2021-11-14|0.0|0|0.0|0|252.29166666666666|0|12.635416666666666|0
0|2021-11-15|0.0|0|0.0|0|259.1666666666667|0|11.677083333333334|0
0|2021-11-16|0.0|0|0.0|0|251.875|0|9.260416666666666|0
0|2021-11-17|0.0|0|0.0|0|291.7708333333333|0|15.510416666666666|0
0|2021-11-18|0.0|0|0.0|0|215.72916666666666|0|12.260416666666666|0
0|2021-11-19|0.0|0|0.0|0|187.5|0|8.270833333333334|0
0|2021-11-20|0.0|0|0.0|0|332.9166666666667|0|12.6875|0
0|2021-11-21|0.0|0|0.0|0|274.7916666666667|0|10.661458333333334|0
0|2021-11-22|0.0|0|0.0|0|249.0625|0|9.286458333333334|0
0|2021-11-23|0.0|0|0.0|0|212.60416666666666|0|10.822916666666666|0
0|2021-11-24|0.0|0|0.0|0|339.6875|0|18.114583333333332|0
0|2021-11-25|0.0|0|0.0|0|253.95833333333334|0|10.125|0
0|2021-11-26|0.0|0|0.0|0|245.3125|0|8.90625|0
0|2021-11-27|0.0|0|0.0|0|308.4375|0|13.375|0
0|2021-11-28|0.0|0|0.0|0|242.60416666666666|0|10.28125|0
0|2021-11-29|0.0|0|0.0|0|257.7083333333333|0|10.854166666666666|0
0|2021-11-30|0.0|0|0.0|0|154.375|0|8.583333333333334|0
0|2021-12-01|0.0|0|0.0|0|260.9375|0|11.96875|0
0|2021-12-02|0.0|0|0.0|0|244.16666666666666|0|8.630208333333334|0
0|2021-12-03|0.0|0|0.0|0|152.55208333333334|0|13.098958333333334|0
0|2021-12-04|0.0|0|0.0|0|150.41666666666666|0|9.416666666666666|0
0|2021-12-05|0.0|0|0.0|0|222.8125|0|15.15625|0
0|2021-12-06|0.0|0|0.0|0|215.9375|0|11.166666666666666|0
0|2021-12-07|0.0|0|0.0|0|193.59375|0|8.984375|0
0|2021-12-08|0.0|0|0.0|0|200.3125|0|10.625|0
0|2021-12-09|0.0|0|0.0|0|173.02083333333334|0|12.765625|0
0|2021-12-10|0.0|0|0.0|0|230.20833333333334|0|17.28125|0
0|2021-12-11|0.0|0|0.0|0|238.54166666666666|0|13.15625|0
0|2021-12-12|0.0|0|0.0|0|226.35416666666666|0|9.333333333333334|0
0|2021-12-13|0.0|0|0.0|0|184.0625|0|9.020833333333334|0
0|2021-12-14|0.0|0|0.0|0|205.83333333333334|0|8.3125|0
0|2021-12-15|0.0|0|0.0009375|0|244.79166666666666|0|24.260416666666668|0
0|2021-12-16|0.0008333333333333334|0|0.0|0|204.0625|0|12.208333333333334|0
0|2021-12-17|0.0|0|0.0|0|297.5520833333333|0|14.213541666666666|0
0|2021-12-18|0.0|0|0.0|0|268.8541666666667|0|10.822916666666666|0
0|2021-12-19|0.0|0|0.0|0|216.14583333333334|0|12.260416666666666|0
0|2021-12-20|0.0|0|0.0|0|166.61458333333334|0|11.380208333333334|0
0|2021-12-21|0.0|0|0.0|0|188.75|0|11.25|0
0|2021-12-22|0.0|0|0.0|0|230.10416666666666|0|8.6875|0
0|2021-12-23|0.0|0|0.0|0|225.3125|0|10.135416666666666|0
0|2021-12-24|0.0|0|0.0|0|208.75|0|12.8125|0
0|2021-12-25|0.0|0|0.0|0|179.89583333333334|0|7.229166666666667|0
0|2021-12-26|0.0|0|0.0|0|212.8125|0|19.40625|0
0|2021-12-27|0.0|0|0.0|0|213.02083333333334|0|13.614583333333334|0
0|2021-12-28|0.0|0|0.0|0|224.79166666666666|0|13.84375|0
0|2021-12-29|0.0|0|0.0|0|104.89583333333333|0|5.541666666666667|0
0|2021-12-30|0.0|0|0.0|0|227.70833333333334|0|12.395833333333334|0
0|2021-12-31|0.0|0|0.0|0|173.4375|0|14.5625|0
0|2022-01-01|0.0|0|0.0|0|112.65625|0|17.807291666666668|0
0|2022-01-02|0.0|0|0.0|0|265.9375|0|10.895833333333334|0
0|2022-01-03|0.0|0|0.0|0|219.375|0|10.489583333333334|0
0|2022-01-04|0.0|0|0.0|0|290.2083333333333|0|20.40625|0
0|2022-01-05|0.0|0|0.0|0|196.82291666666666|0|13.833333333333334|0
0|2022-01-06|0.0|0|0.0|0|267.96875|0|10.515625|0
0|2022-01-07|0.0|0|0.0|0|181.77083333333334|0|17.072916666666668|0
0|2022-01-08|0.0|0|0.0|0|272.5|0|12.552083333333334|0
0|2022-01-09|0.0|0|0.0|0|267.6041666666667|0|9.364583333333334|0
0|2022-01-10|0.0|0|0.0|0|241.92708333333334|0|10.21875|0
0|2022-01-11|0.0|0|0.0|0|283.2291666666667|0|11.4375|0
0|2022-01-12|0.0|0|0.0|0|285.0|0|12.005208333333334|0
0|2022-01-13|0.0|0|0.0|0|243.95833333333334|0|10.3125|0
0|2022-01-14|0.0|0|0.0|0|303.8541666666667|0|22.854166666666668|0
0|2022-01-15|0.0|0|0.0|0|268.2291666666667|0|12.9375|0
0|2022-01-16|0.0|0|0.0|0|299.6875|0|14.21875|0
0|2022-01-17|0.0|0|0.0|0|247.29166666666666|0|10.447916666666666|0
