|dates|Blaine_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Blaine_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Blaine_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Blaine_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Blaine_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Blaine_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Blaine_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Blaine_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-12|48.0|0|48.0|0|0.0|0|0.0|100
0|2021-12-13|49.0|0|49.0|0|0.0|0|0.0|100
0|2021-12-14|49.0|0|49.0|0|0.0|0|0.0|100
0|2021-12-15|50.0|0|50.0|0|0.0|0|0.0|100
0|2021-12-16|51.0|0|51.0|0|0.0|0|0.0|100
0|2021-12-17|50.0|0|50.0|0|0.0|0|0.0|100
0|2021-12-18|50.0|0|50.0|0|0.0|0|0.0|100
0|2021-12-19|50.0|0|50.0|0|0.0|0|0.0|100
0|2021-12-20|50.0|0|50.0|0|0.0|0|0.0|100
0|2021-12-21|50.0|0|50.0|0|0.0|0|0.0|100
0|2021-12-22|50.0|0|50.0|0|0.0|0|0.0|100
0|2021-12-23|51.0|0|51.0|0|0.0|0|0.0|100
0|2021-12-24|51.0|0|51.0|0|0.0|0|0.0|100
0|2021-12-25|51.0|0|51.0|0|0.0|0|0.0|100
0|2021-12-26|51.0|0|51.0|0|0.0|0|0.0|100
0|2021-12-27|51.0|0|51.0|0|0.0|0|0.0|100
0|2021-12-28|52.0|0|52.0|0|0.0|0|0.0|100
0|2021-12-29|52.0|0|52.0|0|0.0|0|0.0|100
0|2021-12-30|54.0|0|54.0|0|0.0|0|0.0|100
0|2021-12-31|54.0|0|54.0|0|0.0|0|0.0|100
0|2022-01-01|54.0|0|54.0|0|0.0|0|0.0|100
0|2022-01-02|54.0|0|54.0|0|0.0|0|0.0|100
0|2022-01-03|54.0|0|54.0|0|0.0|0|0.0|100
0|2022-01-04|54.0|0|54.0|0|0.0|0|0.0|100
0|2022-01-05|54.0|0|54.0|0|0.0|0|0.0|100
0|2022-01-06|55.0|0|55.0|0|0.0|0|0.0|100
0|2022-01-07|55.0|0|55.0|0|0.0|0|0.0|100
0|2022-01-08|55.0|0|55.0|0|0.0|0|0.0|100
0|2022-01-09|55.0|0|55.0|0|0.0|0|0.0|100
0|2022-01-10|57.0|0|57.0|0|0.0|0|0.0|100
0|2022-01-11|57.0|0|57.0|0|0.0|0|0.0|100
0|2022-01-12|57.0|0|57.0|0|0.0|0|0.0|100
0|2022-01-13|57.0|0|57.0|0|0.0|0|0.0|100
0|2022-01-14|57.0|0|57.0|0|0.0|0|0.0|100
0|2022-01-15|57.0|0|57.0|0|0.0|0|0.0|100
0|2022-01-16|57.0|0|57.0|0|0.0|0|0.0|100
0|2022-01-17|57.0|0|0.0|100|0.0|0|0.0|100
