|dates|Johnson_Indiana_UnitedStates.BLS_EmployedPopulation.data|Johnson_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Johnson_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Johnson_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Johnson_Indiana_UnitedStates.BLS_UnemploymentRate.data|Johnson_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Johnson_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Johnson_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-18|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-19|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-20|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-21|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-22|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-23|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-24|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-25|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-26|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-27|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-28|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-29|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-30|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-10-31|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-01|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-02|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-03|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-04|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-05|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-06|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-07|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-08|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-09|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-10|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-11|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-12|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-13|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-14|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-15|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-16|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-17|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-18|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-19|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-20|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-21|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-22|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-23|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-24|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-25|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-26|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-27|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-28|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-29|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-11-30|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-01|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-02|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-03|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-04|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-05|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-06|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-07|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-08|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-09|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-10|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-11|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-12|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-13|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-14|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-15|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-16|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-17|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-18|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-19|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-20|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-21|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-22|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-23|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-24|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-25|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-26|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-27|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-28|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-29|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-30|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2021-12-31|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2022-01-01|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2022-01-02|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2022-01-03|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2022-01-04|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2022-01-05|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2022-01-06|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2022-01-07|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2022-01-08|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
0|2022-01-09|80479.0|0|2739.0|0|3.2913552356461344|0|83218.0|0
