|dates|Bowie_Texas_UnitedStates.JHU_ConfirmedCases.data|Bowie_Texas_UnitedStates.JHU_ConfirmedCases.missing|Bowie_Texas_UnitedStates.NYT_ConfirmedCases.data|Bowie_Texas_UnitedStates.NYT_ConfirmedCases.missing|Bowie_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Bowie_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Bowie_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Bowie_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-07|12773.0|0|12773.0|0|332.0|0|0.0|100
0|2021-11-08|12773.0|0|12773.0|0|332.0|0|0.0|100
0|2021-11-09|12802.0|0|12802.0|0|332.0|0|0.0|100
0|2021-11-10|12802.0|0|12802.0|0|332.0|0|0.0|100
0|2021-11-11|12821.0|0|12821.0|0|335.0|0|0.0|100
0|2021-11-12|12834.0|0|12834.0|0|339.0|0|0.0|100
0|2021-11-13|12846.0|0|12846.0|0|339.0|0|0.0|100
0|2021-11-14|12846.0|0|12846.0|0|339.0|0|0.0|100
0|2021-11-15|12846.0|0|12846.0|0|339.0|0|0.0|100
0|2021-11-16|12846.0|0|12846.0|0|340.0|0|0.0|100
0|2021-11-17|12849.0|0|12849.0|0|342.0|0|0.0|100
0|2021-11-18|12848.0|0|12848.0|0|342.0|0|0.0|100
0|2021-11-19|12848.0|0|12848.0|0|342.0|0|0.0|100
0|2021-11-20|12858.0|0|12858.0|0|342.0|0|0.0|100
0|2021-11-21|12858.0|0|12858.0|0|342.0|0|0.0|100
0|2021-11-22|12858.0|0|12858.0|0|342.0|0|0.0|100
0|2021-11-23|12885.0|0|12885.0|0|342.0|0|0.0|100
0|2021-11-24|12896.0|0|12896.0|0|342.0|0|0.0|100
0|2021-11-25|12896.0|0|12896.0|0|342.0|0|0.0|100
0|2021-11-26|12896.0|0|12896.0|0|342.0|0|0.0|100
0|2021-11-27|12896.0|0|12896.0|0|342.0|0|0.0|100
0|2021-11-28|12896.0|0|12896.0|0|342.0|0|0.0|100
0|2021-11-29|12904.0|0|12904.0|0|344.0|0|0.0|100
0|2021-11-30|12928.0|0|12928.0|0|345.0|0|0.0|100
0|2021-12-01|12940.0|0|12940.0|0|345.0|0|0.0|100
0|2021-12-02|12947.0|0|12947.0|0|346.0|0|0.0|100
0|2021-12-03|12956.0|0|12956.0|0|346.0|0|0.0|100
0|2021-12-04|12963.0|0|12963.0|0|346.0|0|0.0|100
0|2021-12-05|12965.0|0|12965.0|0|346.0|0|0.0|100
0|2021-12-06|12971.0|0|12971.0|0|346.0|0|0.0|100
0|2021-12-07|12981.0|0|12981.0|0|347.0|0|0.0|100
0|2021-12-08|12998.0|0|12998.0|0|347.0|0|0.0|100
0|2021-12-09|13024.0|0|13024.0|0|347.0|0|0.0|100
0|2021-12-10|13070.0|0|13070.0|0|347.0|0|0.0|100
0|2021-12-11|13105.0|0|13105.0|0|347.0|0|0.0|100
0|2021-12-12|13111.0|0|13111.0|0|347.0|0|0.0|100
0|2021-12-13|13117.0|0|13117.0|0|347.0|0|0.0|100
0|2021-12-14|13117.0|0|13141.0|0|347.0|0|0.0|100
0|2021-12-15|13216.0|0|13216.0|0|347.0|0|0.0|100
0|2021-12-16|13251.0|0|13251.0|0|347.0|0|0.0|100
0|2021-12-17|13251.0|0|13298.0|0|348.0|0|0.0|100
0|2021-12-18|13326.0|0|13326.0|0|348.0|0|0.0|100
0|2021-12-19|13335.0|0|13335.0|0|348.0|0|0.0|100
0|2021-12-20|13342.0|0|13342.0|0|348.0|0|0.0|100
0|2021-12-21|13363.0|0|13363.0|0|348.0|0|0.0|100
0|2021-12-22|13387.0|0|13387.0|0|349.0|0|0.0|100
0|2021-12-23|13416.0|0|13416.0|0|349.0|0|0.0|100
0|2021-12-24|13416.0|0|13416.0|0|349.0|0|0.0|100
0|2021-12-25|13416.0|0|13416.0|0|349.0|0|0.0|100
0|2021-12-26|13416.0|0|13416.0|0|349.0|0|0.0|100
0|2021-12-27|13474.0|0|13474.0|0|351.0|0|0.0|100
0|2021-12-28|13528.0|0|13528.0|0|351.0|0|0.0|100
0|2021-12-29|13549.0|0|13549.0|0|351.0|0|0.0|100
0|2021-12-30|13565.0|0|13565.0|0|351.0|0|0.0|100
0|2021-12-31|13565.0|0|13565.0|0|351.0|0|0.0|100
0|2022-01-01|13565.0|0|13565.0|0|351.0|0|0.0|100
0|2022-01-02|13565.0|0|13565.0|0|351.0|0|0.0|100
0|2022-01-03|13805.0|0|13805.0|0|354.0|0|0.0|100
0|2022-01-04|13915.0|0|13915.0|0|354.0|0|0.0|100
0|2022-01-05|13998.0|0|13998.0|0|354.0|0|0.0|100
0|2022-01-06|14052.0|0|14052.0|0|356.0|0|0.0|100
0|2022-01-07|14209.0|0|14209.0|0|356.0|0|0.0|100
0|2022-01-08|14313.0|0|14313.0|0|357.0|0|0.0|100
0|2022-01-09|14430.0|0|14430.0|0|358.0|0|0.0|100
0|2022-01-10|14550.0|0|14550.0|0|358.0|0|0.0|100
0|2022-01-11|14640.0|0|14640.0|0|358.0|0|0.0|100
0|2022-01-12|14832.0|0|14832.0|0|360.0|0|0.0|100
0|2022-01-13|14832.0|0|14971.0|0|360.0|0|0.0|100
0|2022-01-14|14971.0|0|15790.0|0|359.0|0|0.0|100
0|2022-01-15|15977.0|0|15977.0|0|361.0|0|0.0|100
0|2022-01-16|16045.0|0|16045.0|0|362.0|0|0.0|100
0|2022-01-17|16280.0|0|0.0|100|362.0|0|0.0|100
