|dates|Comanche_Texas_UnitedStates.JHU_ConfirmedCases.data|Comanche_Texas_UnitedStates.JHU_ConfirmedCases.missing|Comanche_Texas_UnitedStates.NYT_ConfirmedCases.data|Comanche_Texas_UnitedStates.NYT_ConfirmedCases.missing|Comanche_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Comanche_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Comanche_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Comanche_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-11|2390.0|0|2390.0|0|66.0|0|0.0|100
0|2021-12-12|2391.0|0|2391.0|0|66.0|0|0.0|100
0|2021-12-13|2392.0|0|2392.0|0|66.0|0|0.0|100
0|2021-12-14|2392.0|0|2394.0|0|66.0|0|0.0|100
0|2021-12-15|2396.0|0|2396.0|0|67.0|0|0.0|100
0|2021-12-16|2399.0|0|2399.0|0|67.0|0|0.0|100
0|2021-12-17|2404.0|0|2404.0|0|67.0|0|0.0|100
0|2021-12-18|2405.0|0|2405.0|0|67.0|0|0.0|100
0|2021-12-19|2406.0|0|2406.0|0|67.0|0|0.0|100
0|2021-12-20|2406.0|0|2406.0|0|67.0|0|0.0|100
0|2021-12-21|2407.0|0|2407.0|0|67.0|0|0.0|100
0|2021-12-22|2409.0|0|2409.0|0|67.0|0|0.0|100
0|2021-12-23|2409.0|0|2409.0|0|67.0|0|0.0|100
0|2021-12-24|2409.0|0|2409.0|0|67.0|0|0.0|100
0|2021-12-25|2409.0|0|2409.0|0|67.0|0|0.0|100
0|2021-12-26|2409.0|0|2409.0|0|67.0|0|0.0|100
0|2021-12-27|2418.0|0|2418.0|0|67.0|0|0.0|100
0|2021-12-28|2421.0|0|2421.0|0|67.0|0|0.0|100
0|2021-12-29|2422.0|0|2422.0|0|67.0|0|0.0|100
0|2021-12-30|2426.0|0|2426.0|0|67.0|0|0.0|100
0|2021-12-31|2426.0|0|2426.0|0|67.0|0|0.0|100
0|2022-01-01|2426.0|0|2426.0|0|67.0|0|0.0|100
0|2022-01-02|2426.0|0|2426.0|0|67.0|0|0.0|100
0|2022-01-03|2455.0|0|2455.0|0|67.0|0|0.0|100
0|2022-01-04|2465.0|0|2465.0|0|67.0|0|0.0|100
0|2022-01-05|2465.0|0|2473.0|0|67.0|0|0.0|100
0|2022-01-06|2478.0|0|2478.0|0|67.0|0|0.0|100
0|2022-01-07|2490.0|0|2490.0|0|67.0|0|0.0|100
0|2022-01-08|2500.0|0|2500.0|0|67.0|0|0.0|100
0|2022-01-09|2512.0|0|2512.0|0|67.0|0|0.0|100
0|2022-01-10|2528.0|0|2528.0|0|67.0|0|0.0|100
0|2022-01-11|2532.0|0|2532.0|0|67.0|0|0.0|100
0|2022-01-12|2547.0|0|2547.0|0|67.0|0|0.0|100
0|2022-01-13|2547.0|0|2585.0|0|67.0|0|0.0|100
0|2022-01-14|2585.0|0|2671.0|0|68.0|0|0.0|100
0|2022-01-15|2677.0|0|2677.0|0|69.0|0|0.0|100
0|2022-01-16|2746.0|0|2746.0|0|69.0|0|0.0|100
0|2022-01-17|2775.0|0|0.0|100|69.0|0|0.0|100
