|dates|Bulloch_Georgia_UnitedStates.JHU_ConfirmedCases.data|Bulloch_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Bulloch_Georgia_UnitedStates.NYT_ConfirmedCases.data|Bulloch_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Bulloch_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Bulloch_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Bulloch_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Bulloch_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-14|11298.0|0|11337.0|0|223.0|0|0.0|100
0|2021-12-15|11309.0|0|11342.0|0|223.0|0|0.0|100
0|2021-12-16|11311.0|0|11344.0|0|223.0|0|0.0|100
0|2021-12-17|11317.0|0|11350.0|0|223.0|0|0.0|100
0|2021-12-18|11317.0|0|11350.0|0|223.0|0|0.0|100
0|2021-12-19|11317.0|0|11350.0|0|223.0|0|0.0|100
0|2021-12-20|11322.0|0|11354.0|0|223.0|0|0.0|100
0|2021-12-21|11331.0|0|11363.0|0|223.0|0|0.0|100
0|2021-12-22|11343.0|0|11375.0|0|223.0|0|0.0|100
0|2021-12-23|11372.0|0|11404.0|0|223.0|0|0.0|100
0|2021-12-24|11389.0|0|11421.0|0|223.0|0|0.0|100
0|2021-12-25|11389.0|0|11421.0|0|223.0|0|0.0|100
0|2021-12-26|11389.0|0|11421.0|0|223.0|0|0.0|100
0|2021-12-27|11422.0|0|11454.0|0|223.0|0|0.0|100
0|2021-12-28|11478.0|0|11510.0|0|223.0|0|0.0|100
0|2021-12-29|11516.0|0|11548.0|0|225.0|0|0.0|100
0|2021-12-30|11596.0|0|11628.0|0|225.0|0|0.0|100
0|2021-12-31|11671.0|0|11703.0|0|225.0|0|0.0|100
0|2022-01-01|11671.0|0|11703.0|0|225.0|0|0.0|100
0|2022-01-02|11671.0|0|11703.0|0|225.0|0|0.0|100
0|2022-01-03|11671.0|0|11703.0|0|225.0|0|0.0|100
0|2022-01-04|11841.0|0|11873.0|0|226.0|0|0.0|100
0|2022-01-05|11912.0|0|11944.0|0|227.0|0|0.0|100
0|2022-01-06|11912.0|0|11944.0|0|227.0|0|0.0|100
0|2022-01-07|11912.0|0|11944.0|0|227.0|0|0.0|100
0|2022-01-08|11912.0|0|11944.0|0|227.0|0|0.0|100
0|2022-01-09|11912.0|0|11944.0|0|227.0|0|0.0|100
0|2022-01-10|12551.0|0|12588.0|0|228.0|0|0.0|100
0|2022-01-11|12741.0|0|12778.0|0|228.0|0|0.0|100
0|2022-01-12|12836.0|0|12873.0|0|228.0|0|0.0|100
0|2022-01-13|12836.0|0|13022.0|0|228.0|0|0.0|100
0|2022-01-14|13126.0|0|13163.0|0|228.0|0|0.0|100
0|2022-01-15|13126.0|0|13163.0|0|228.0|0|0.0|100
0|2022-01-16|13126.0|0|13163.0|0|228.0|0|0.0|100
0|2022-01-17|13432.0|0|0.0|100|229.0|0|0.0|100
