|dates|King_Washington_UnitedStates.BLS_EmployedPopulation.data|King_Washington_UnitedStates.BLS_EmployedPopulation.missing|King_Washington_UnitedStates.BLS_UnemployedPopulation.data|King_Washington_UnitedStates.BLS_UnemployedPopulation.missing|King_Washington_UnitedStates.BLS_UnemploymentRate.data|King_Washington_UnitedStates.BLS_UnemploymentRate.missing|King_Washington_UnitedStates.BLS_LaborForcePopulation.data|King_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-18|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-19|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-20|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-21|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-22|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-23|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-24|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-25|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-26|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-27|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-28|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-29|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-30|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-10-31|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-01|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-02|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-03|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-04|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-05|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-06|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-07|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-08|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-09|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-10|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-11|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-12|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-13|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-14|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-15|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-16|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-17|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-18|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-19|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-20|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-21|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-22|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-23|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-24|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-25|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-26|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-27|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
0|2021-11-28|1233957.0|0|62255.0|0|4.8028408933106626|0|1296212.0|0
