|dates|Somerset_Maine_UnitedStates.BLS_EmployedPopulation.data|Somerset_Maine_UnitedStates.BLS_EmployedPopulation.missing|Somerset_Maine_UnitedStates.BLS_UnemployedPopulation.data|Somerset_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Somerset_Maine_UnitedStates.BLS_UnemploymentRate.data|Somerset_Maine_UnitedStates.BLS_UnemploymentRate.missing|Somerset_Maine_UnitedStates.BLS_LaborForcePopulation.data|Somerset_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-18|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-19|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-20|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-21|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-22|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-23|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-24|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-25|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-26|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-27|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-28|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-29|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-30|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-10-31|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-01|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-02|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-03|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-04|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-05|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-06|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-07|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-08|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-09|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-10|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-11|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-12|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-13|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-14|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-15|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-16|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-17|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-18|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-19|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-20|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-21|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-22|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-23|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-24|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-25|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-26|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-27|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-28|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-29|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-11-30|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-01|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-02|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-03|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-04|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-05|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-06|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
0|2021-12-07|21000.0|0|1342.0|0|6.006624295049682|0|22342.0|0
