|dates|Flathead_Montana_UnitedStates.BLS_EmployedPopulation.data|Flathead_Montana_UnitedStates.BLS_EmployedPopulation.missing|Flathead_Montana_UnitedStates.BLS_UnemployedPopulation.data|Flathead_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Flathead_Montana_UnitedStates.BLS_UnemploymentRate.data|Flathead_Montana_UnitedStates.BLS_UnemploymentRate.missing|Flathead_Montana_UnitedStates.BLS_LaborForcePopulation.data|Flathead_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-18|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-19|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-20|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-21|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-22|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-23|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-24|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-25|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-26|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-27|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-28|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-29|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-30|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-10-31|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-11-01|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-11-02|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-11-03|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-11-04|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-11-05|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-11-06|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-11-07|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-11-08|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
0|2021-11-09|48030.0|0|1933.0|0|3.868862958589356|0|49963.0|0
