|dates|Cimarron_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Cimarron_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Cimarron_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Cimarron_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Cimarron_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Cimarron_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Cimarron_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Cimarron_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-06|350.0|0|350.0|0|2.0|0|0.0|100
0|2021-12-07|350.0|0|350.0|0|2.0|0|0.0|100
0|2021-12-08|373.0|0|373.0|0|2.0|0|0.0|100
0|2021-12-09|373.0|0|373.0|0|2.0|0|0.0|100
0|2021-12-10|373.0|0|373.0|0|2.0|0|0.0|100
0|2021-12-11|373.0|0|373.0|0|2.0|0|0.0|100
0|2021-12-12|373.0|0|373.0|0|2.0|0|0.0|100
0|2021-12-13|373.0|0|373.0|0|2.0|0|0.0|100
0|2021-12-14|373.0|0|373.0|0|2.0|0|0.0|100
0|2021-12-15|393.0|0|393.0|0|2.0|0|0.0|100
0|2021-12-16|393.0|0|393.0|0|2.0|0|0.0|100
0|2021-12-17|393.0|0|393.0|0|2.0|0|0.0|100
0|2021-12-18|393.0|0|393.0|0|2.0|0|0.0|100
0|2021-12-19|393.0|0|393.0|0|2.0|0|0.0|100
0|2021-12-20|393.0|0|393.0|0|2.0|0|0.0|100
0|2021-12-21|393.0|0|393.0|0|2.0|0|0.0|100
0|2021-12-22|411.0|0|411.0|0|2.0|0|0.0|100
0|2021-12-23|411.0|0|411.0|0|0.0|0|0.0|100
0|2021-12-24|411.0|0|411.0|0|0.0|0|0.0|100
0|2021-12-25|411.0|0|411.0|0|0.0|0|0.0|100
0|2021-12-26|411.0|0|411.0|0|0.0|0|0.0|100
0|2021-12-27|411.0|0|411.0|0|0.0|0|0.0|100
0|2021-12-28|411.0|0|411.0|0|0.0|0|0.0|100
0|2021-12-29|417.0|0|416.0|0|0.0|0|0.0|100
0|2021-12-30|417.0|0|416.0|0|0.0|0|0.0|100
0|2021-12-31|417.0|0|416.0|0|0.0|0|0.0|100
0|2022-01-01|417.0|0|416.0|0|0.0|0|0.0|100
0|2022-01-02|417.0|0|416.0|0|0.0|0|0.0|100
0|2022-01-03|417.0|0|416.0|0|0.0|0|0.0|100
0|2022-01-04|417.0|0|416.0|0|0.0|0|0.0|100
0|2022-01-05|429.0|0|429.0|0|0.0|0|0.0|100
0|2022-01-06|429.0|0|429.0|0|0.0|0|0.0|100
0|2022-01-07|429.0|0|429.0|0|0.0|0|0.0|100
0|2022-01-08|429.0|0|429.0|0|0.0|0|0.0|100
0|2022-01-09|429.0|0|429.0|0|0.0|0|0.0|100
0|2022-01-10|429.0|0|429.0|0|0.0|0|0.0|100
0|2022-01-11|429.0|0|429.0|0|0.0|0|0.0|100
0|2022-01-12|446.0|0|446.0|0|0.0|0|0.0|100
0|2022-01-13|446.0|0|446.0|0|0.0|0|0.0|100
0|2022-01-14|446.0|0|446.0|0|0.0|0|0.0|100
0|2022-01-15|446.0|0|446.0|0|0.0|0|0.0|100
0|2022-01-16|446.0|0|446.0|0|0.0|0|0.0|100
0|2022-01-17|446.0|0|0.0|100|0.0|0|0.0|100
