|dates|Pasco_Florida_UnitedStates.BLS_EmployedPopulation.data|Pasco_Florida_UnitedStates.BLS_EmployedPopulation.missing|Pasco_Florida_UnitedStates.BLS_UnemployedPopulation.data|Pasco_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Pasco_Florida_UnitedStates.BLS_UnemploymentRate.data|Pasco_Florida_UnitedStates.BLS_UnemploymentRate.missing|Pasco_Florida_UnitedStates.BLS_LaborForcePopulation.data|Pasco_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-18|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-19|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-20|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-21|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-22|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-23|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-24|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-25|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-26|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-27|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-28|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-29|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-30|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-10-31|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-01|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-02|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-03|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-04|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-05|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-06|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-07|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-08|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-09|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-10|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-11|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-12|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-13|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-14|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-15|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-16|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-17|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-18|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-19|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-20|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-21|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-22|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-23|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-24|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-25|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-26|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-27|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-28|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-29|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-11-30|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-01|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-02|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-03|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-04|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-05|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-06|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-07|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-08|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-09|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-10|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-11|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-12|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-13|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-14|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-15|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-16|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-17|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-18|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-19|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-20|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-21|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-22|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-23|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-24|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-25|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
0|2021-12-26|237637.0|0|12078.0|0|4.8367138537933245|0|249715.0|0
