|dates|GoldenValley_Montana_UnitedStates.BLS_EmployedPopulation.data|GoldenValley_Montana_UnitedStates.BLS_EmployedPopulation.missing|GoldenValley_Montana_UnitedStates.BLS_UnemployedPopulation.data|GoldenValley_Montana_UnitedStates.BLS_UnemployedPopulation.missing|GoldenValley_Montana_UnitedStates.BLS_UnemploymentRate.data|GoldenValley_Montana_UnitedStates.BLS_UnemploymentRate.missing|GoldenValley_Montana_UnitedStates.BLS_LaborForcePopulation.data|GoldenValley_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-28|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-11-29|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-11-30|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-01|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-02|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-03|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-04|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-05|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-06|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-07|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-08|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-09|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-10|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-11|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-12|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-13|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-14|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-15|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-16|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-17|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-18|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-19|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-20|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-21|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-22|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-23|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-24|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-25|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-26|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-27|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-28|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-29|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-30|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2021-12-31|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-01|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-02|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-03|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-04|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-05|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-06|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-07|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-08|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-09|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-10|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-11|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-12|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-13|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-14|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-15|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-16|351.0|0|14.0|0|3.835616438356164|0|365.0|0
0|2022-01-17|351.0|0|14.0|0|3.835616438356164|0|365.0|0
