|dates|McCormick_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|McCormick_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|McCormick_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|McCormick_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|McCormick_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|McCormick_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|McCormick_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|McCormick_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-28|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-11-29|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-11-30|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-01|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-02|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-03|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-04|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-05|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-06|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-07|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-08|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-09|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-10|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-11|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-12|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-13|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-14|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-15|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-16|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-17|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-18|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-19|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-20|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-21|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-22|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-23|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-24|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-25|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-26|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-27|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-28|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-29|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-30|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2021-12-31|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-01|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-02|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-03|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-04|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-05|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-06|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-07|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-08|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-09|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-10|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-11|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-12|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-13|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-14|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-15|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-16|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
0|2022-01-17|3212.0|0|140.0|0|4.176610978520286|0|3352.0|0
