|dates|Saratoga_NewYork_UnitedStates.AveragePrecipitationTotal.data|Saratoga_NewYork_UnitedStates.AveragePrecipitationTotal.missing|Saratoga_NewYork_UnitedStates.AveragePrecipitation.data|Saratoga_NewYork_UnitedStates.AveragePrecipitation.missing|Saratoga_NewYork_UnitedStates.AverageWindDirection.data|Saratoga_NewYork_UnitedStates.AverageWindDirection.missing|Saratoga_NewYork_UnitedStates.AverageWindSpeed.data|Saratoga_NewYork_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|274.1666666666667|0|11.125|0
0|2021-10-18|0.0|0|0.0|0|275.8333333333333|0|9.458333333333334|0
0|2021-10-19|0.0|0|0.0|0|250.83333333333334|0|9.708333333333334|0
0|2021-10-20|0.0|0|0.0|0|199.16666666666666|0|8.666666666666666|0
0|2021-10-21|0.0|0|0.0|0|176.875|0|5.25|0
0|2021-10-22|0.0|0|0.0|0|252.91666666666666|0|7.729166666666667|0
0|2021-10-23|0.0|0|0.0|0|229.375|0|6.291666666666667|0
0|2021-10-24|0.0|0|0.0|0|132.70833333333334|0|2.7708333333333335|0
0|2021-10-25|0.0|0|0.0|0|27.916666666666668|0|5.541666666666667|0
0|2021-10-26|0.0|0|0.0|0|33.958333333333336|0|11.916666666666666|0
0|2021-10-27|0.0|0|0.0|0|68.125|0|7.25|0
0|2021-10-28|0.0|0|0.0|0|135.20833333333334|0|3.1041666666666665|0
0|2021-10-29|0.0|0|0.0|0|43.125|0|3.2083333333333335|0
0|2021-10-30|0.0|0|0.0|0|26.458333333333332|0|5.479166666666667|0
0|2021-10-31|0.0|0|0.0|0|195.83333333333334|0|8.291666666666666|0
0|2021-11-01|0.0|0|0.0|0|228.33333333333334|0|8.166666666666666|0
0|2021-11-02|0.0|0|0.0|0|170.625|0|4.1875|0
0|2021-11-03|0.0|0|0.0|0|243.54166666666666|0|7.083333333333333|0
0|2021-11-04|0.0|0|0.0|0|172.91666666666666|0|2.6875|0
0|2021-11-05|0.0|0|0.0|0|120.0|0|2.5625|0
0|2021-11-06|0.0|0|0.0|0|110.20833333333333|0|2.4375|0
0|2021-11-07|0.0|0|0.0|0|3.125|0|0.9375|0
0|2021-11-08|0.0|0|0.0|0|108.54166666666667|0|2.4791666666666665|0
0|2021-11-09|0.0|0|0.0|0|116.875|0|4.270833333333333|0
0|2021-11-10|0.0|0|0.0|0|160.41666666666666|0|6.3125|0
0|2021-11-11|0.0|0|0.0|0|35.833333333333336|0|1.7083333333333333|0
0|2021-11-12|0.0|0|0.0|0|73.75|0|2.8125|0
0|2021-11-13|0.0|0|0.0|0|167.70833333333334|0|5.645833333333333|0
0|2021-11-14|0.0|0|0.0|0|214.16666666666666|0|7.0|0
0|2021-11-15|0.0|0|0.0|0|246.04166666666666|0|10.375|0
0|2021-11-16|0.0|0|0.0|0|271.875|0|8.625|0
0|2021-11-17|0.0|0|0.0|0|182.77777777777774|0|6.9930555555555545|0
0|2021-11-18|0.0|0|0.0|0|209.58333333333334|0|8.8125|0
0|2021-11-19|0.0|0|0.0|0|277.0833333333333|0|9.541666666666666|0
0|2021-11-20|0.0|0|0.0|0|206.04166666666666|0|6.5|0
0|2021-11-21|0.0|0|0.0|0|175.41666666666666|0|7.8125|0
0|2021-11-22|0.0|0|0.0|0|259.375|0|11.625|0
0|2021-11-23|0.0|0|0.0|0|291.6666666666667|0|10.270833333333334|0
0|2021-11-24|0.0|0|0.0|0|215.41666666666666|0|5.291666666666667|0
0|2021-11-25|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-26|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-27|0.0|0|0.0|0|177.5|0|7.25|0
0|2021-11-28|0.0|0|0.0|0|149.3125|0|3.2708333333333335|0
0|2021-11-29|0.0|0|0.0|0|187.08333333333334|0|4.4375|0
0|2021-11-30|0.0|0|0.0|0|158.54166666666666|0|1.9791666666666667|0
0|2021-12-01|0.0|0|0.0|0|167.29166666666666|0|4.020833333333333|0
0|2021-12-02|0.0|0|0.0|0|153.95833333333334|0|6.875|0
0|2021-12-03|0.0|0|0.0|0|289.7916666666667|0|11.208333333333334|0
0|2021-12-04|0.0|0|0.0|0|267.7083333333333|0|5.916666666666667|0
0|2021-12-05|0.0|0|0.0|0|171.875|0|5.0|0
0|2021-12-06|0.0|0|0.0|0|183.75|0|13.604166666666666|0
0|2021-12-07|0.0|0|0.0|0|234.16666666666666|0|12.958333333333334|0
0|2021-12-08|0.0|0|0.0|0|111.94444444444444|0|3.9166666666666665|0
0|2021-12-09|0.0|0|0.0|0|132.91666666666666|0|4.493055555555556|0
0|2021-12-10|0.0|0|0.0|0|121.25|0|3.3125|0
0|2021-12-11|0.0|0|0.0|0|256.875|0|9.666666666666666|0
0|2021-12-12|0.0|0|0.0|0|211.25|0|12.0|0
0|2021-12-13|0.0|0|0.0|0|106.875|0|3.3125|0
0|2021-12-14|0.0|0|0.0|0|217.08333333333334|0|7.375|0
0|2021-12-15|0.0|0|0.0|0|91.25|0|5.9375|0
0|2021-12-16|0.0|0|0.0|0|146.25|0|5.0625|0
0|2021-12-17|0.0|0|0.0|0|255.20833333333334|0|8.729166666666666|0
0|2021-12-18|0.0|0|0.0|0|127.5|0|6.333333333333333|0
0|2021-12-19|0.0|0|0.0|0|214.58333333333334|0|10.770833333333334|0
0|2021-12-20|0.0|0|0.0|0|164.375|0|4.479166666666667|0
0|2021-12-21|0.0|0|0.0|0|62.5|0|1.125|0
0|2021-12-22|0.0|0|0.0|0|145.625|0|6.854166666666667|0
0|2021-12-23|0.0|0|0.0|0|211.875|0|10.520833333333334|0
0|2021-12-24|0.0|0|0.0|0|14.791666666666666|0|3.125|0
0|2021-12-25|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-26|0.0|0|0.0|0|202.91666666666666|0|6.833333333333333|0
0|2021-12-27|0.0|0|0.0|0|171.45833333333334|0|5.0|0
0|2021-12-28|0.0|0|0.0|0|167.29166666666666|0|5.833333333333333|0
0|2021-12-29|0.0|0|0.0|0|99.79166666666667|0|1.625|0
0|2021-12-30|0.0|0|0.0|0|10.0|0|0.125|0
0|2021-12-31|0.0|0|0.0|0|68.26388888888889|0|0.9652777777777778|0
0|2022-01-01|0.0|0|0.0|0|68.26388888888889|0|0.9652777777777778|0
0|2022-01-02|0.0|0|0.0|0|104.79166666666667|0|6.645833333333333|0
0|2022-01-03|0.0|0|0.0|0|158.33333333333334|0|9.729166666666666|0
0|2022-01-04|0.0|0|0.0|0|78.54166666666667|0|3.4375|0
0|2022-01-05|0.0|0|0.0|0|163.54166666666666|0|5.375|0
0|2022-01-06|0.0|0|0.0|0|195.41666666666666|0|8.520833333333334|0
0|2022-01-07|0.0|0|0.0|0|204.16666666666666|0|9.479166666666666|0
0|2022-01-08|0.0|0|0.0|0|209.79166666666666|0|9.229166666666666|0
0|2022-01-09|0.0|0|0.0|0|132.29166666666666|0|7.0625|0
0|2022-01-10|0.0|0|0.0|0|286.875|0|13.229166666666666|0
0|2022-01-11|0.0|0|0.0|0|235.625|0|7.666666666666667|0
0|2022-01-12|0.0|0|0.0|0|65.83333333333333|0|3.0208333333333335|0
0|2022-01-13|0.0|0|0.0|0|23.125|0|0.9166666666666666|0
0|2022-01-14|0.0|0|0.0|0|31.458333333333332|0|7.104166666666667|0
0|2022-01-15|0.0|0|0.0|0|223.95833333333334|0|8.75|0
0|2022-01-16|0.0|0|0.0|0|134.58333333333334|0|4.5|0
0|2022-01-17|0.0|0|0.0|0|115.625|0|9.354166666666666|0
