|dates|Muhlenberg_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Muhlenberg_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Muhlenberg_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Muhlenberg_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Muhlenberg_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Muhlenberg_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Muhlenberg_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Muhlenberg_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-18|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-19|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-20|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-21|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-22|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-23|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-24|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-25|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-26|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-27|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-28|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-29|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-30|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-10-31|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-01|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-02|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-03|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-04|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-05|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-06|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-07|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-08|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-09|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-10|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-11|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-12|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-13|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-14|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-15|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-16|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-17|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-18|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-19|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-20|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-21|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-22|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
0|2021-11-23|8909.0|0|535.0|0|5.664972469292673|0|9444.0|0
