|dates|SantaCruz_Arizona_UnitedStates.AveragePrecipitationTotal.data|SantaCruz_Arizona_UnitedStates.AveragePrecipitationTotal.missing|SantaCruz_Arizona_UnitedStates.AveragePrecipitation.data|SantaCruz_Arizona_UnitedStates.AveragePrecipitation.missing|SantaCruz_Arizona_UnitedStates.AverageWindDirection.data|SantaCruz_Arizona_UnitedStates.AverageWindDirection.missing|SantaCruz_Arizona_UnitedStates.AverageWindSpeed.data|SantaCruz_Arizona_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|126.04166666666667|0|6.8125|0
0|2021-10-18|0.0|0|0.0|0|172.91666666666666|0|10.5|0
0|2021-10-19|0.0|0|0.0|0|141.25|0|6.458333333333333|0
0|2021-10-20|0.0|0|0.0|0|89.58333333333333|0|3.7083333333333335|0
0|2021-10-21|0.0|0|0.0|0|53.333333333333336|0|3.25|0
0|2021-10-22|0.0|0|0.0|0|111.25|0|5.333333333333333|0
0|2021-10-23|0.0|0|0.0|0|132.5|0|6.0|0
0|2021-10-24|0.0|0|0.0|0|115.0|0|5.625|0
0|2021-10-25|0.0|0|0.0|0|136.25|0|7.541666666666667|0
0|2021-10-26|0.0|0|0.0|0|211.42361111111111|0|7.840277777777778|0
0|2021-10-27|0.0|0|0.0|0|92.91666666666667|0|3.7083333333333335|0
0|2021-10-28|0.0|0|0.0|0|49.583333333333336|0|2.7916666666666665|0
0|2021-10-29|0.0|0|0.0|0|72.5|0|3.9583333333333335|0
0|2021-10-30|0.0|0|0.0|0|73.75|0|3.1666666666666665|0
0|2021-10-31|0.0|0|0.0|0|112.5|0|5.75|0
0|2021-11-01|0.0|0|0.0|0|100.41666666666667|0|3.7916666666666665|0
0|2021-11-02|0.0|0|0.0|0|61.666666666666664|0|2.8333333333333335|0
0|2021-11-03|0.0|0|0.0|0|95.83333333333333|0|3.3333333333333335|0
0|2021-11-04|0.0|0|0.0|0|55.0|0|2.4166666666666665|0
0|2021-11-05|0.0|0|0.0|0|78.75|0|2.6666666666666665|0
0|2021-11-06|0.0|0|0.0|0|82.5|0|2.8333333333333335|0
0|2021-11-07|0.0|0|0.0|0|91.25|0|3.9583333333333335|0
0|2021-11-08|0.0|0|0.0|0|100.41666666666667|0|4.416666666666667|0
0|2021-11-09|0.0|0|0.0|0|106.66666666666667|0|3.9166666666666665|0
0|2021-11-10|0.0|0|0.0|0|80.83333333333333|0|4.666666666666667|0
0|2021-11-11|0.0|0|0.0|0|127.91666666666667|0|4.208333333333333|0
0|2021-11-12|0.0|0|0.0|0|80.0|0|3.5416666666666665|0
0|2021-11-13|0.0|0|0.0|0|72.91666666666667|0|3.125|0
0|2021-11-14|0.0|0|0.0|0|65.83333333333333|0|2.25|0
0|2021-11-15|0.0|0|0.0|0|65.0|0|2.5|0
0|2021-11-16|0.0|0|0.0|0|100.0|0|3.8333333333333335|0
0|2021-11-17|0.0|0|0.0|0|79.16666666666667|0|2.8333333333333335|0
0|2021-11-18|0.0|0|0.0|0|84.58333333333333|0|4.625|0
0|2021-11-19|0.0|0|0.0|0|107.91666666666667|0|5.375|0
0|2021-11-20|0.0|0|0.0|0|87.08333333333333|0|3.4166666666666665|0
0|2021-11-21|0.0|0|0.0|0|81.25|0|3.5416666666666665|0
0|2021-11-22|0.0|0|0.0|0|78.33333333333333|0|5.041666666666667|0
0|2021-11-23|0.0|0|0.0|0|145.83333333333334|0|5.375|0
0|2021-11-24|0.0|0|0.0|0|103.33333333333333|0|4.104166666666667|0
0|2021-11-25|0.0|0|0.0016666666666666668|0|109.58333333333333|0|6.541666666666667|0
0|2021-11-26|0.0016666666666666668|0|0.0|0|95.41666666666667|0|5.791666666666667|0
0|2021-11-27|0.0|0|0.0|0|102.08333333333333|0|4.333333333333333|0
0|2021-11-28|0.0|0|0.0|0|70.0|0|5.458333333333333|0
0|2021-11-29|0.0|0|0.0|0|81.25|0|3.1666666666666665|0
0|2021-11-30|0.0|0|0.0|0|50.416666666666664|0|2.0833333333333335|0
0|2021-12-01|0.0|0|0.0|0|66.25|0|3.2083333333333335|0
0|2021-12-02|0.0|0|0.0|0|90.0|0|2.9375|0
0|2021-12-03|0.0|0|0.0|0|84.58333333333333|0|3.5416666666666665|0
0|2021-12-04|0.0|0|0.0|0|107.91666666666667|0|3.2083333333333335|0
0|2021-12-05|0.0|0|0.0|0|105.41666666666667|0|3.4583333333333335|0
0|2021-12-06|0.0|0|0.0|0|94.58333333333333|0|3.3333333333333335|0
0|2021-12-07|0.0|0|0.0|0|121.66666666666667|0|5.75|0
0|2021-12-08|0.0|0|0.0|0|112.08333333333333|0|4.666666666666667|0
0|2021-12-09|0.0|0|0.0|0|136.80555555555557|0|8.569444444444445|0
0|2021-12-10|0.0004166666666666667|0|0.0026111111111111114|0|180.2361111111111|0|7.165277777777777|0
0|2021-12-11|0.0025|0|0.0|0|80.0|0|2.875|0
0|2021-12-12|0.0|0|0.0|0|80.83333333333333|0|3.3333333333333335|0
0|2021-12-13|0.0|0|0.0|0|129.58333333333334|0|5.75|0
0|2021-12-14|0.0|0|0.0|0|173.75|0|11.125|0
0|2021-12-15|0.0|0|0.0|0|187.4722222222222|0|6.297222222222222|0
0|2021-12-16|0.0|0|0.0|0|90.57638888888887|0|3.6145833333333335|0
0|2021-12-17|0.0|0|0.0|0|72.5|0|2.6666666666666665|0
0|2021-12-18|0.0|0|0.0|0|77.5|0|3.0|0
0|2021-12-19|0.0|0|0.0|0|50.0|0|4.625|0
0|2021-12-20|0.0|0|0.0|0|43.75|0|2.2083333333333335|0
0|2021-12-21|0.0|0|0.0|0|79.58333333333333|0|2.6666666666666665|0
0|2021-12-22|0.0|0|0.0|0|81.25|0|2.7916666666666665|0
0|2021-12-23|0.0|0|0.0|0|143.75|0|6.25|0
0|2021-12-24|0.0|0|0.0004166666666666667|0|195.0|0|10.416666666666666|0
0|2021-12-25|0.0004166666666666667|0|0.0|0|164.58333333333334|0|9.375|0
0|2021-12-26|0.0|0|0.0008333333333333334|0|157.08333333333334|0|7.354166666666667|0
0|2021-12-27|0.0008333333333333334|0|0.0|0|120.41666666666667|0|7.291666666666667|0
0|2021-12-28|0.0|0|0.0|0|154.96527777777777|0|7.614583333333333|0
0|2021-12-29|0.00010416666666666667|0|0.0001388888888888889|0|186.45833333333334|0|9.225694444444445|0
0|2021-12-30|0.0|0|0.0019166666666666666|0|104.16666666666667|0|5.3625|0
0|2021-12-31|0.01625|0|0.021770833333333333|0|177.8888888888889|0|11.702777777777778|0
0|2022-01-01|0.015|0|0.0030208333333333337|0|204.34027777777774|0|10.184722222222222|0
