|dates|Luce_Michigan_UnitedStates.JHU_ConfirmedCases.data|Luce_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Luce_Michigan_UnitedStates.NYT_ConfirmedCases.data|Luce_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Luce_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Luce_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Luce_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Luce_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-23|831.0|0|1688.0|0|5.0|0|0.0|100
0|2021-11-24|840.0|0|1697.0|0|5.0|0|0.0|100
0|2021-11-25|840.0|0|1697.0|0|5.0|0|0.0|100
0|2021-11-26|840.0|0|1697.0|0|5.0|0|0.0|100
0|2021-11-27|840.0|0|1697.0|0|5.0|0|0.0|100
0|2021-11-28|840.0|0|1697.0|0|5.0|0|0.0|100
0|2021-11-29|858.0|0|1715.0|0|5.0|0|0.0|100
0|2021-11-30|858.0|0|1715.0|0|5.0|0|0.0|100
0|2021-12-01|874.0|0|1731.0|0|5.0|0|0.0|100
0|2021-12-02|874.0|0|1731.0|0|5.0|0|0.0|100
0|2021-12-03|893.0|0|1750.0|0|5.0|0|0.0|100
0|2021-12-04|893.0|0|1750.0|0|5.0|0|0.0|100
0|2021-12-05|893.0|0|1750.0|0|5.0|0|0.0|100
0|2021-12-06|914.0|0|1771.0|0|5.0|0|0.0|100
0|2021-12-07|914.0|0|1771.0|0|5.0|0|0.0|100
0|2021-12-08|930.0|0|1787.0|0|5.0|0|0.0|100
0|2021-12-09|930.0|0|1787.0|0|5.0|0|0.0|100
0|2021-12-10|940.0|0|1797.0|0|5.0|0|0.0|100
0|2021-12-11|940.0|0|1797.0|0|5.0|0|0.0|100
0|2021-12-12|940.0|0|1797.0|0|5.0|0|0.0|100
0|2021-12-13|960.0|0|1817.0|0|5.0|0|0.0|100
0|2021-12-14|960.0|0|1817.0|0|5.0|0|0.0|100
0|2021-12-15|971.0|0|1828.0|0|5.0|0|0.0|100
0|2021-12-16|971.0|0|1828.0|0|5.0|0|0.0|100
0|2021-12-17|983.0|0|1840.0|0|5.0|0|0.0|100
0|2021-12-18|983.0|0|1840.0|0|5.0|0|0.0|100
0|2021-12-19|983.0|0|1840.0|0|5.0|0|0.0|100
0|2021-12-20|990.0|0|1847.0|0|5.0|0|0.0|100
0|2021-12-21|990.0|0|1847.0|0|5.0|0|0.0|100
0|2021-12-22|1003.0|0|1860.0|0|5.0|0|0.0|100
0|2021-12-23|1003.0|0|1860.0|0|5.0|0|0.0|100
0|2021-12-24|1003.0|0|1860.0|0|5.0|0|0.0|100
0|2021-12-25|1003.0|0|1860.0|0|5.0|0|0.0|100
0|2021-12-26|1003.0|0|1860.0|0|5.0|0|0.0|100
0|2021-12-27|1024.0|0|1881.0|0|5.0|0|0.0|100
0|2021-12-28|1024.0|0|1881.0|0|5.0|0|0.0|100
0|2021-12-29|1041.0|0|1898.0|0|5.0|0|0.0|100
0|2021-12-30|1041.0|0|1898.0|0|5.0|0|0.0|100
0|2021-12-31|1041.0|0|1898.0|0|5.0|0|0.0|100
0|2022-01-01|1041.0|0|1898.0|0|5.0|0|0.0|100
0|2022-01-02|1041.0|0|1898.0|0|5.0|0|0.0|100
0|2022-01-03|1059.0|0|1916.0|0|5.0|0|0.0|100
0|2022-01-04|1059.0|0|1916.0|0|5.0|0|0.0|100
0|2022-01-05|1081.0|0|1938.0|0|5.0|0|0.0|100
0|2022-01-06|1081.0|0|1938.0|0|5.0|0|0.0|100
0|2022-01-07|1093.0|0|1950.0|0|5.0|0|0.0|100
0|2022-01-08|1093.0|0|1950.0|0|5.0|0|0.0|100
0|2022-01-09|1093.0|0|1950.0|0|5.0|0|0.0|100
0|2022-01-10|1118.0|0|1975.0|0|5.0|0|0.0|100
0|2022-01-11|1118.0|0|1975.0|0|5.0|0|0.0|100
0|2022-01-12|1133.0|0|1990.0|0|5.0|0|0.0|100
0|2022-01-13|1133.0|0|1990.0|0|5.0|0|0.0|100
0|2022-01-14|1150.0|0|2007.0|0|5.0|0|0.0|100
0|2022-01-15|1150.0|0|2007.0|0|5.0|0|0.0|100
0|2022-01-16|1150.0|0|2007.0|0|5.0|0|0.0|100
0|2022-01-17|1150.0|0|0.0|100|5.0|0|0.0|100
