|dates|Webster_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Webster_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Webster_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Webster_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Webster_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Webster_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Webster_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Webster_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-06|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-07|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-08|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-09|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-10|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-11|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-12|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-13|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-14|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-15|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-16|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-17|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-18|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-19|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-20|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-21|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-22|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-23|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-24|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-25|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-26|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-27|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-28|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-29|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-30|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-12-31|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-01|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-02|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-03|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-04|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-05|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-06|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-07|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-08|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-09|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-10|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-11|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-12|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-13|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-14|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-15|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-16|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2022-01-17|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
