|dates|Clay_Florida_UnitedStates.BLS_EmployedPopulation.data|Clay_Florida_UnitedStates.BLS_EmployedPopulation.missing|Clay_Florida_UnitedStates.BLS_UnemployedPopulation.data|Clay_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Clay_Florida_UnitedStates.BLS_UnemploymentRate.data|Clay_Florida_UnitedStates.BLS_UnemploymentRate.missing|Clay_Florida_UnitedStates.BLS_LaborForcePopulation.data|Clay_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-18|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-19|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-20|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-21|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-22|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-23|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-24|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-25|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-26|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-27|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-28|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-29|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-30|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-10-31|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-01|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-02|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-03|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-04|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-05|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-06|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-07|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-08|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-09|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-10|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-11|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-12|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-13|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-14|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-15|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-16|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-17|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-18|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-19|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-20|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-21|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-22|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-23|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-24|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-25|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-26|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-27|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-28|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-29|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-11-30|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-12-01|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-12-02|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
0|2021-12-03|107079.0|0|4204.0|0|3.7777558117592087|0|111283.0|0
