|dates|York_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|York_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|York_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|York_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|York_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|York_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|York_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|York_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-18|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-19|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-20|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-21|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-22|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-23|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-24|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-25|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-26|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-27|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-28|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-29|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-30|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-10-31|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-01|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-02|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-03|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-04|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-05|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-06|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-07|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-08|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-09|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-10|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-11|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-12|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-13|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-14|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-15|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-16|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-17|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-18|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-19|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-20|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-21|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-22|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-23|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-24|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-25|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-26|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-27|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-28|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-29|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-11-30|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-01|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-02|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-03|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-04|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-05|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-06|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-07|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-08|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-09|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-10|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-11|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-12|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-13|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-14|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-15|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-16|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-17|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-18|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-19|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-20|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-21|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-22|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-23|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-24|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-25|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-26|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-27|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-28|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-29|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-30|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
0|2021-12-31|218707.0|0|11243.0|0|4.889323766036095|0|229950.0|0
