|dates|SanLorenzo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SanLorenzo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SanLorenzo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SanLorenzo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-02|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-03|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-04|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-05|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-06|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-07|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-08|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-09|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-10|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-11|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-12|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-13|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-14|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-15|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-16|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-17|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-18|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-19|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-20|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-21|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-22|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-23|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-24|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-25|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-26|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-27|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-28|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-29|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-30|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-01-31|10002.0|0|1116.5|0|10.041822188244817|0|11118.5|0
0|2020-02-01|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-02|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-03|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-04|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-05|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-06|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-07|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-08|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-09|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-10|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-11|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-12|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-13|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-14|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-15|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-16|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-17|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-18|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-19|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-20|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-21|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-22|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-23|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-24|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-25|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-26|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-27|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-28|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-02-29|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-01|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-02|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-03|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-04|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-05|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-06|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-07|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-08|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-09|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-10|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-11|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-12|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-13|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-14|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-15|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-16|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-17|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-18|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-19|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-20|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-21|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-22|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-23|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-24|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-25|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-26|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-27|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-28|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-29|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-30|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-03-31|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-01|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-02|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-03|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-04|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-05|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
0|2020-04-06|10284.5|0|977.5|0|8.679630616231576|0|11262.0|0
