|dates|Richardson_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Richardson_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Richardson_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Richardson_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Richardson_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Richardson_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Richardson_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Richardson_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-18|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-19|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-20|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-21|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-22|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-23|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-24|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-25|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-26|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-27|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-28|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-29|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-30|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-10-31|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-01|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-02|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-03|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-04|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-05|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-06|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-07|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-08|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-09|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-10|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-11|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-12|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-13|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-14|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-15|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-16|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-17|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-18|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-19|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-20|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-21|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-22|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-23|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-24|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-25|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-26|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-27|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-28|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-29|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-11-30|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-01|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-02|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-03|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-04|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-05|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-06|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-07|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-08|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-09|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-10|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-11|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-12|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
0|2021-12-13|4068.0|0|98.0|0|2.3523763802208353|0|4166.0|0
