|dates|Sumner_Kansas_UnitedStates.JHU_ConfirmedCases.data|Sumner_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Sumner_Kansas_UnitedStates.NYT_ConfirmedCases.data|Sumner_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Sumner_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Sumner_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Sumner_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Sumner_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-12|3357.0|0|3357.0|0|62.0|0|0.0|100
0|2021-11-13|3357.0|0|3357.0|0|62.0|0|0.0|100
0|2021-11-14|3357.0|0|3357.0|0|62.0|0|0.0|100
0|2021-11-15|3369.0|0|3369.0|0|62.0|0|0.0|100
0|2021-11-16|3369.0|0|3369.0|0|62.0|0|0.0|100
0|2021-11-17|3395.0|0|3395.0|0|62.0|0|0.0|100
0|2021-11-18|3395.0|0|3395.0|0|62.0|0|0.0|100
0|2021-11-19|3434.0|0|3434.0|0|62.0|0|0.0|100
0|2021-11-20|3434.0|0|3434.0|0|62.0|0|0.0|100
0|2021-11-21|3434.0|0|3434.0|0|62.0|0|0.0|100
0|2021-11-22|3456.0|0|3456.0|0|62.0|0|0.0|100
0|2021-11-23|3456.0|0|3456.0|0|62.0|0|0.0|100
0|2021-11-24|3456.0|0|3479.0|0|62.0|0|0.0|100
0|2021-11-25|3479.0|0|3479.0|0|62.0|0|0.0|100
0|2021-11-26|3479.0|0|3479.0|0|62.0|0|0.0|100
0|2021-11-27|3479.0|0|3479.0|0|62.0|0|0.0|100
0|2021-11-28|3479.0|0|3479.0|0|62.0|0|0.0|100
0|2021-11-29|3503.0|0|3503.0|0|62.0|0|0.0|100
0|2021-11-30|3503.0|0|3503.0|0|62.0|0|0.0|100
0|2021-12-01|3553.0|0|3553.0|0|62.0|0|0.0|100
0|2021-12-02|3553.0|0|3553.0|0|62.0|0|0.0|100
0|2021-12-03|3553.0|0|3586.0|0|62.0|0|0.0|100
0|2021-12-04|3586.0|0|3586.0|0|62.0|0|0.0|100
0|2021-12-05|3586.0|0|3586.0|0|62.0|0|0.0|100
0|2021-12-06|3628.0|0|3628.0|0|62.0|0|0.0|100
0|2021-12-07|3628.0|0|3628.0|0|62.0|0|0.0|100
0|2021-12-08|3671.0|0|3671.0|0|62.0|0|0.0|100
0|2021-12-09|3671.0|0|3671.0|0|62.0|0|0.0|100
0|2021-12-10|3719.0|0|3719.0|0|62.0|0|0.0|100
0|2021-12-11|3719.0|0|3719.0|0|62.0|0|0.0|100
0|2021-12-12|3719.0|0|3719.0|0|62.0|0|0.0|100
0|2021-12-13|3765.0|0|3765.0|0|62.0|0|0.0|100
0|2021-12-14|3765.0|0|3765.0|0|62.0|0|0.0|100
0|2021-12-15|3817.0|0|3817.0|0|62.0|0|0.0|100
0|2021-12-16|3817.0|0|3817.0|0|62.0|0|0.0|100
0|2021-12-17|3881.0|0|3881.0|0|62.0|0|0.0|100
0|2021-12-18|3881.0|0|3881.0|0|62.0|0|0.0|100
0|2021-12-19|3881.0|0|3881.0|0|62.0|0|0.0|100
0|2021-12-20|3895.0|0|3895.0|0|62.0|0|0.0|100
0|2021-12-21|3895.0|0|3895.0|0|62.0|0|0.0|100
0|2021-12-22|3944.0|0|3944.0|0|62.0|0|0.0|100
0|2021-12-23|3944.0|0|3944.0|0|62.0|0|0.0|100
0|2021-12-24|3944.0|0|3944.0|0|62.0|0|0.0|100
0|2021-12-25|3944.0|0|3944.0|0|62.0|0|0.0|100
0|2021-12-26|3944.0|0|3944.0|0|62.0|0|0.0|100
0|2021-12-27|4000.0|0|4000.0|0|62.0|0|0.0|100
0|2021-12-28|4000.0|0|4000.0|0|62.0|0|0.0|100
0|2021-12-29|4041.0|0|4041.0|0|62.0|0|0.0|100
0|2021-12-30|4041.0|0|4041.0|0|62.0|0|0.0|100
0|2021-12-31|4041.0|0|4041.0|0|62.0|0|0.0|100
0|2022-01-01|4041.0|0|4041.0|0|62.0|0|0.0|100
0|2022-01-02|4041.0|0|4041.0|0|62.0|0|0.0|100
0|2022-01-03|4108.0|0|4108.0|0|62.0|0|0.0|100
0|2022-01-04|4108.0|0|4108.0|0|62.0|0|0.0|100
0|2022-01-05|4168.0|0|4168.0|0|62.0|0|0.0|100
0|2022-01-06|4168.0|0|4168.0|0|62.0|0|0.0|100
0|2022-01-07|4256.0|0|4256.0|0|63.0|0|0.0|100
0|2022-01-08|4256.0|0|4256.0|0|63.0|0|0.0|100
0|2022-01-09|4256.0|0|4256.0|0|63.0|0|0.0|100
0|2022-01-10|4338.0|0|4338.0|0|63.0|0|0.0|100
0|2022-01-11|4338.0|0|4338.0|0|63.0|0|0.0|100
0|2022-01-12|4338.0|0|4402.0|0|63.0|0|0.0|100
0|2022-01-13|4338.0|0|4465.0|0|63.0|0|0.0|100
0|2022-01-14|4622.0|0|4622.0|0|63.0|0|0.0|100
0|2022-01-15|4622.0|0|4622.0|0|63.0|0|0.0|100
0|2022-01-16|4622.0|0|4622.0|0|63.0|0|0.0|100
0|2022-01-17|4622.0|0|0.0|100|63.0|0|0.0|100
