|dates|Porter_Indiana_UnitedStates.AveragePrecipitationTotal.data|Porter_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Porter_Indiana_UnitedStates.AveragePrecipitation.data|Porter_Indiana_UnitedStates.AveragePrecipitation.missing|Porter_Indiana_UnitedStates.AverageWindDirection.data|Porter_Indiana_UnitedStates.AverageWindDirection.missing|Porter_Indiana_UnitedStates.AverageWindSpeed.data|Porter_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-11-24|0.0|0|0.00125|0|200.41666666666666|0|12.916666666666666|0
0|2021-11-25|0.0030555555555555557|0|0.006250000000000001|0|290.7638888888889|0|11.729166666666666|0
0|2021-11-26|0.0|0|0.0|0|243.4375|0|8.614583333333334|0
0|2021-11-27|0.0|0|0.0004166666666666667|0|210.0|0|8.965277777777777|0
0|2021-11-28|0.0004166666666666667|0|0.0|0|293.4375|0|10.822916666666666|0
0|2021-11-29|0.0|0|0.0|0|211.25|0|8.458333333333334|0
0|2021-11-30|0.0|0|0.0|0|238.75|0|7.25|0
0|2021-12-01|0.0|0|0.0|0|162.91666666666666|0|8.0625|0
0|2021-12-02|0.0|0|0.0|0|216.66666666666666|0|8.875|0
0|2021-12-03|0.0|0|0.0|0|67.70833333333333|0|6.125|0
0|2021-12-04|0.0|0|0.0|0|209.09722222222226|0|4.666666666666667|0
0|2021-12-05|0.0|0|0.011993055555555557|0|163.66666666666666|0|9.833333333333334|0
0|2021-12-06|0.017499999999999998|0|0.0|0|281.875|0|19.833333333333332|0
0|2021-12-07|0.0|0|0.0|0|209.16666666666666|0|7.375|0
0|2021-12-08|0.0|0|0.0|0|201.25|0|6.416666666666667|0
0|2021-12-09|0.0|0|0.0|0|158.75|0|8.333333333333334|0
0|2021-12-10|0.0|0|0.034940476190476195|0|95.04960317460318|0|7.479265873015874|0
0|2021-12-11|0.023125000000000003|0|0.0|0|251.45833333333334|0|19.1875|0
0|2021-12-12|0.0|0|0.0|0|217.08333333333334|0|12.166666666666666|0
0|2021-12-13|0.0|0|0.0|0|163.29166666666666|0|7.145833333333333|0
0|2021-12-14|0.0|0|0.002777777777777778|0|125.20833333333333|0|8.506944444444445|0
0|2021-12-15|0.005|0|0.00125|0|193.6111111111111|0|17.284722222222225|0
0|2021-12-16|0.0|0|0.0|0|244.16666666666666|0|19.291666666666668|0
0|2021-12-17|0.0|0|0.0004166666666666667|0|155.83333333333334|0|6.791666666666667|0
0|2021-12-18|0.01958333333333333|0|0.015555555555555557|0|225.65972222222226|0|8.979166666666666|0
0|2021-12-19|0.00125|0|0.0|0|227.9861111111111|0|6.319444444444444|0
0|2021-12-20|0.0|0|0.0|0|221.25|0|10.041666666666666|0
0|2021-12-21|0.0|0|0.0|0|189.6527777777778|0|11.118055555555555|0
0|2021-12-22|0.0|0|0.0|0|238.75|0|8.958333333333334|0
0|2021-12-23|0.0|0|0.0|0|188.05555555555554|0|8.840277777777777|0
0|2021-12-24|0.0|0|0.0|0|171.87003968253967|0|9.40922619047619|0
0|2021-12-25|0.0020833333333333333|0|0.0025|0|256.3194444444444|0|7.979166666666667|0
0|2021-12-26|8.333333333333333e-05|0|0.009166666666666667|0|63.154761904761905|0|6.663690476190477|0
0|2021-12-27|0.015833333333333335|0|0.005138888888888889|0|189.79166666666666|0|11.923611111111109|0
0|2021-12-28|0.0|0|0.005583333333333333|0|108.63194444444446|0|6.671527777777777|0
0|2021-12-29|0.006666666666666667|0|0.0|0|208.95833333333334|0|8.225|0
0|2021-12-30|0.0|0|0.0004166666666666667|0|87.29166666666667|0|4.647916666666666|0
0|2021-12-31|0.0004166666666666667|0|0.0|0|168.75|0|7.0|0
0|2022-01-01|0.0|0|0.0|0|237.2916666666667|0|11.137500000000001|0
0|2022-01-02|0.0004166666666666667|0|0.0|0|108.2638888888889|0|6.451388888888889|0
0|2022-01-03|0.0|0|0.0|0|233.33333333333334|0|7.541666666666667|0
0|2022-01-04|0.0|0|0.0|0|187.5|0|11.5|0
0|2022-01-05|0.0|0|0.0|0|251.0902777777778|0|22.99513888888889|0
0|2022-01-06|0.0|0|0.0|0|242.70833333333334|0|12.083333333333334|0
0|2022-01-07|0.0|0|0.0|0|209.58333333333334|0|8.416666666666666|0
0|2022-01-08|0.0|0|0.0005208333333333333|0|174.51388888888889|0|11.954861111111112|0
0|2022-01-09|0.0025|0|0.0009375|0|284.7916666666667|0|12.65625|0
0|2022-01-10|0.0|0|0.0|0|286.6666666666667|0|10.333333333333334|0
0|2022-01-11|0.0|0|0.0|0|200.20833333333334|0|12.666666666666666|0
0|2022-01-12|0.0|0|0.0|0|193.75|0|7.458333333333333|0
0|2022-01-13|0.0|0|0.0|0|240.20833333333337|0|6.472222222222222|0
0|2022-01-14|0.0|0|0.0|0|58.680555555555564|0|7.7881944444444455|0
0|2022-01-15|0.0|0|0.0|0|64.375|0|10.145833333333334|0
0|2022-01-16|0.0|0|0.0|0|112.08333333333333|0|4.666666666666667|0
0|2022-01-17|0.0|0|0.0|0|292.9166666666667|0|11.145833333333334|0
