|dates|Wayne_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Wayne_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Wayne_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Wayne_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Wayne_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Wayne_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Wayne_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Wayne_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-18|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-19|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-20|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-21|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-22|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-23|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-24|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-25|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-26|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-27|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-28|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-29|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-30|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-10-31|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-01|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-02|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-03|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-04|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-05|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-06|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-07|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-08|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-09|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-10|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-11|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-12|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-13|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-14|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-15|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-16|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-17|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-18|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-19|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-20|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-21|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-22|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-23|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-24|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-25|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-26|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-27|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-28|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-29|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-11-30|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-01|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-02|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-03|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-04|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-05|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-06|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-07|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-08|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-09|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-10|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-11|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-12|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-13|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-14|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
0|2021-12-15|47892.0|0|2363.0|0|4.702019699532385|0|50255.0|0
