|dates|Morovis_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Morovis_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Morovis_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Morovis_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Morovis_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Morovis_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Morovis_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Morovis_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-02|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-03|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-04|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-05|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-06|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-07|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-08|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-09|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-10|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-11|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-12|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-13|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-14|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-15|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-16|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-17|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-18|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-19|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-20|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-21|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-22|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-23|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-24|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-25|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-26|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-27|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-28|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-29|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-30|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-01-31|6811.5|0|835.0|0|10.920028771333289|0|7646.5|0
0|2020-02-01|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-02|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-03|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-04|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-05|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-06|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-07|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-08|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-09|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-10|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-11|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-12|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-13|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-14|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-15|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-16|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-17|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-18|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-19|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-20|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-21|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-22|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-23|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-24|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-25|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-26|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-27|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-28|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-02-29|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-01|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-02|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-03|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-04|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-05|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-06|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-07|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-08|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-09|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-10|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-11|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-12|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-13|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-14|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-15|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-16|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-17|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-18|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
0|2020-03-19|7003.0|0|626.0|0|8.205531524446192|0|7629.0|0
