|dates|Putnam_Florida_UnitedStates.JHU_ConfirmedCases.data|Putnam_Florida_UnitedStates.JHU_ConfirmedCases.missing|Putnam_Florida_UnitedStates.NYT_ConfirmedCases.data|Putnam_Florida_UnitedStates.NYT_ConfirmedCases.missing|Putnam_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Putnam_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Putnam_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Putnam_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-18|12835.0|0|12811.0|0|160.0|0|0.0|100
0|2021-11-19|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-20|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-21|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-22|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-23|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-24|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-25|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-26|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-27|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-28|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-29|12859.0|0|12835.0|0|160.0|0|0.0|100
0|2021-11-30|12877.0|0|12853.0|0|160.0|0|0.0|100
0|2021-12-01|12877.0|0|12853.0|0|160.0|0|0.0|100
0|2021-12-02|12877.0|0|12853.0|0|160.0|0|0.0|100
0|2021-12-03|12892.0|0|12868.0|0|160.0|0|0.0|100
0|2021-12-04|12892.0|0|12868.0|0|160.0|0|0.0|100
0|2021-12-05|12892.0|0|12868.0|0|160.0|0|0.0|100
0|2021-12-06|12892.0|0|12868.0|0|160.0|0|0.0|100
0|2021-12-07|12892.0|0|12868.0|0|160.0|0|0.0|100
0|2021-12-08|12892.0|0|12868.0|0|160.0|0|0.0|100
0|2021-12-09|12892.0|0|12868.0|0|160.0|0|0.0|100
0|2021-12-10|12904.0|0|12880.0|0|160.0|0|0.0|100
0|2021-12-11|12904.0|0|12880.0|0|160.0|0|0.0|100
0|2021-12-12|12904.0|0|12880.0|0|160.0|0|0.0|100
0|2021-12-13|12904.0|0|12880.0|0|160.0|0|0.0|100
0|2021-12-14|12904.0|0|12880.0|0|160.0|0|0.0|100
0|2021-12-15|12904.0|0|12880.0|0|160.0|0|0.0|100
0|2021-12-16|12904.0|0|12880.0|0|160.0|0|0.0|100
0|2021-12-17|12917.0|0|12893.0|0|160.0|0|0.0|100
0|2021-12-18|12917.0|0|12893.0|0|160.0|0|0.0|100
0|2021-12-19|12917.0|0|12893.0|0|160.0|0|0.0|100
0|2021-12-20|12917.0|0|12893.0|0|160.0|0|0.0|100
0|2021-12-21|12917.0|0|12893.0|0|160.0|0|0.0|100
0|2021-12-22|12917.0|0|12893.0|0|160.0|0|0.0|100
0|2021-12-23|12917.0|0|12893.0|0|160.0|0|0.0|100
0|2021-12-24|12917.0|0|12939.0|0|160.0|0|0.0|100
0|2021-12-25|12963.0|0|12939.0|0|160.0|0|0.0|100
0|2021-12-26|12963.0|0|12939.0|0|160.0|0|0.0|100
0|2021-12-27|12963.0|0|12939.0|0|160.0|0|0.0|100
0|2021-12-28|12963.0|0|12939.0|0|160.0|0|0.0|100
0|2021-12-29|12963.0|0|12939.0|0|160.0|0|0.0|100
0|2021-12-30|12963.0|0|12939.0|0|160.0|0|0.0|100
0|2021-12-31|13118.0|0|13094.0|0|160.0|0|0.0|100
0|2022-01-01|13118.0|0|13094.0|0|160.0|0|0.0|100
0|2022-01-02|13118.0|0|13094.0|0|160.0|0|0.0|100
0|2022-01-03|13118.0|0|13094.0|0|160.0|0|0.0|100
0|2022-01-04|13118.0|0|13094.0|0|160.0|0|0.0|100
0|2022-01-05|13118.0|0|13094.0|0|160.0|0|0.0|100
0|2022-01-06|13118.0|0|13094.0|0|160.0|0|0.0|100
0|2022-01-07|13515.0|0|13491.0|0|160.0|0|0.0|100
0|2022-01-08|13515.0|0|13491.0|0|160.0|0|0.0|100
0|2022-01-09|13515.0|0|13491.0|0|160.0|0|0.0|100
0|2022-01-10|13515.0|0|13491.0|0|160.0|0|0.0|100
0|2022-01-11|13515.0|0|13491.0|0|160.0|0|0.0|100
0|2022-01-12|13515.0|0|13491.0|0|383.0|0|0.0|100
0|2022-01-13|13515.0|0|13491.0|0|383.0|0|0.0|100
0|2022-01-14|13515.0|0|14555.0|0|383.0|0|0.0|100
0|2022-01-15|14579.0|0|14555.0|0|383.0|0|0.0|100
0|2022-01-16|14579.0|0|14555.0|0|383.0|0|0.0|100
0|2022-01-17|14579.0|0|0.0|100|383.0|0|0.0|100
