|dates|SabanaGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SabanaGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SabanaGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SabanaGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-02|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-03|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-04|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-05|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-06|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-07|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-08|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-09|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-10|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-11|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-12|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-13|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-14|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-15|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-16|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-17|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-18|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-19|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-20|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-21|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-22|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-23|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-24|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-25|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-26|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-27|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-28|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-29|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-30|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-01-31|5024.0|0|966.0|0|16.12687813021703|0|5990.0|0
0|2020-02-01|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-02|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-03|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-04|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-05|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-06|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-07|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-08|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-09|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-10|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-11|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-12|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-13|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-14|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-15|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-16|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-17|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-18|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-19|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-20|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-21|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-22|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-23|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-24|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-25|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-26|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-27|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-28|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-02-29|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-01|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-02|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-03|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-04|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-05|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-06|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-07|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-08|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-09|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-10|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-11|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-12|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-13|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-14|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-15|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-16|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-17|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-18|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-19|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-20|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-21|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-22|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-23|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-24|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-25|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-26|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-27|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-28|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-29|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-30|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-03-31|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-01|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-02|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-03|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-04|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-05|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-06|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-07|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-08|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-09|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-10|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-11|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-12|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-13|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-14|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-15|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-16|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-17|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-18|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-19|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-20|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-21|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-22|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-23|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-24|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-25|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-26|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-27|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-28|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-29|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-04-30|5089.0|0|787.5|0|13.400833829660511|0|5876.5|0
0|2020-05-01|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-02|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-03|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-04|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-05|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-06|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-07|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-08|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-09|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-10|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-11|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-12|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-13|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-14|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-15|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-16|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-17|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-18|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-19|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-20|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-21|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-22|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-23|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-24|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-25|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
0|2020-05-26|4903.0|0|557.0|0|10.2014652014652|0|5460.0|0
