|dates|Marion_Texas_UnitedStates.BLS_EmployedPopulation.data|Marion_Texas_UnitedStates.BLS_EmployedPopulation.missing|Marion_Texas_UnitedStates.BLS_UnemployedPopulation.data|Marion_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Texas_UnitedStates.BLS_UnemploymentRate.data|Marion_Texas_UnitedStates.BLS_UnemploymentRate.missing|Marion_Texas_UnitedStates.BLS_LaborForcePopulation.data|Marion_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-18|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-19|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-20|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-21|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-22|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-23|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-24|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-25|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-26|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-27|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-28|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-29|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-30|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-10-31|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-01|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-02|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-03|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-04|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-05|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-06|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-07|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-08|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-09|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-10|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-11|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-12|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-13|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-14|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-15|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-16|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-17|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-18|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-19|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-20|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-21|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-22|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-23|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-24|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-25|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-26|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-27|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-28|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-29|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-11-30|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-01|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-02|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-03|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-04|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-05|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-06|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-07|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-08|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-09|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-10|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-11|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-12|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
0|2021-12-13|3914.0|0|296.0|0|7.0308788598574825|0|4210.0|0
