|dates|Macomb_Michigan_UnitedStates.BLS_EmployedPopulation.data|Macomb_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Macomb_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Macomb_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Macomb_Michigan_UnitedStates.BLS_UnemploymentRate.data|Macomb_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Macomb_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Macomb_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-22|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-11-23|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-11-24|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-11-25|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-11-26|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-11-27|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-11-28|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-11-29|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-11-30|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-01|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-02|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-03|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-04|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-05|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-06|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-07|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-08|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-09|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-10|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-11|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-12|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-13|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-14|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-15|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-16|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-17|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-18|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-19|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-20|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-21|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-22|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-23|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-24|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-25|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-26|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-27|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-28|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-29|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-30|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2021-12-31|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-01|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-02|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-03|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-04|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-05|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-06|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-07|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-08|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-09|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-10|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-11|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-12|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-13|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-14|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-15|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-16|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
0|2022-01-17|404521.0|0|18580.0|0|4.391386453825446|0|423101.0|0
