|dates|Dorchester_Maryland_UnitedStates.JHU_ConfirmedCases.data|Dorchester_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Dorchester_Maryland_UnitedStates.NYT_ConfirmedCases.data|Dorchester_Maryland_UnitedStates.NYT_ConfirmedCases.missing|Dorchester_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Dorchester_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Dorchester_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Dorchester_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-12|4241.0|0|4242.0|0|84.0|0|0.0|100
0|2021-11-13|4250.0|0|4251.0|0|84.0|0|0.0|100
0|2021-11-14|4257.0|0|4258.0|0|84.0|0|0.0|100
0|2021-11-15|4270.0|0|4271.0|0|84.0|0|0.0|100
0|2021-11-16|4276.0|0|4277.0|0|84.0|0|0.0|100
0|2021-11-17|4280.0|0|4281.0|0|84.0|0|0.0|100
0|2021-11-18|4299.0|0|4300.0|0|84.0|0|0.0|100
0|2021-11-19|4317.0|0|4318.0|0|85.0|0|0.0|100
0|2021-11-20|4327.0|0|4328.0|0|85.0|0|0.0|100
0|2021-11-21|4335.0|0|4336.0|0|85.0|0|0.0|100
0|2021-11-22|4348.0|0|4349.0|0|85.0|0|0.0|100
0|2021-11-23|4363.0|0|4364.0|0|85.0|0|0.0|100
0|2021-11-24|4368.0|0|4369.0|0|87.0|0|0.0|100
0|2021-11-25|4368.0|0|4369.0|0|87.0|0|0.0|100
0|2021-11-26|4368.0|0|4369.0|0|87.0|0|0.0|100
0|2021-11-27|4401.0|0|4402.0|0|87.0|0|0.0|100
0|2021-11-28|4411.0|0|4412.0|0|87.0|0|0.0|100
0|2021-11-29|4419.0|0|4420.0|0|87.0|0|0.0|100
0|2021-11-30|4426.0|0|4427.0|0|87.0|0|0.0|100
0|2021-12-01|4436.0|0|4437.0|0|87.0|0|0.0|100
0|2021-12-02|4436.0|0|4472.0|0|87.0|0|0.0|100
0|2021-12-03|4490.0|0|4491.0|0|87.0|0|0.0|100
0|2021-12-04|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-05|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-06|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-07|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-08|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-09|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-10|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-11|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-12|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-13|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-14|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-15|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-16|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-17|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-18|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-19|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-20|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-21|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-22|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-23|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-24|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-25|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-26|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-27|4507.0|0|4508.0|0|87.0|0|0.0|100
0|2021-12-28|5006.0|0|5007.0|0|89.0|0|0.0|100
0|2021-12-29|5028.0|0|5029.0|0|91.0|0|0.0|100
0|2021-12-30|5120.0|0|5121.0|0|92.0|0|0.0|100
0|2021-12-31|5120.0|0|5121.0|0|92.0|0|0.0|100
0|2022-01-01|5120.0|0|5121.0|0|92.0|0|0.0|100
0|2022-01-02|5364.0|0|5365.0|0|92.0|0|0.0|100
0|2022-01-03|5455.0|0|5456.0|0|92.0|0|0.0|100
0|2022-01-04|5530.0|0|5531.0|0|92.0|0|0.0|100
0|2022-01-05|5561.0|0|5562.0|0|92.0|0|0.0|100
0|2022-01-06|5591.0|0|5592.0|0|93.0|0|0.0|100
0|2022-01-07|5643.0|0|5644.0|0|93.0|0|0.0|100
0|2022-01-08|5724.0|0|5725.0|0|93.0|0|0.0|100
0|2022-01-09|5920.0|0|5921.0|0|93.0|0|0.0|100
0|2022-01-10|6004.0|0|6005.0|0|93.0|0|0.0|100
0|2022-01-11|6064.0|0|6065.0|0|93.0|0|0.0|100
0|2022-01-12|6164.0|0|6165.0|0|94.0|0|0.0|100
0|2022-01-13|6164.0|0|6258.0|0|94.0|0|0.0|100
0|2022-01-14|6390.0|0|6391.0|0|94.0|0|0.0|100
0|2022-01-15|6477.0|0|6478.0|0|95.0|0|0.0|100
0|2022-01-16|6582.0|0|6583.0|0|95.0|0|0.0|100
0|2022-01-17|6634.0|0|0.0|100|95.0|0|0.0|100
