|dates|Sioux_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Sioux_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Sioux_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Sioux_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Sioux_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Sioux_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Sioux_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Sioux_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-27|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-11-28|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-11-29|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-11-30|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-01|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-02|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-03|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-04|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-05|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-06|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-07|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-08|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-09|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-10|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-11|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-12|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-13|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-14|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-15|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-16|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-17|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-18|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-19|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-20|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-21|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-22|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-23|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-24|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-25|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-26|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-27|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-28|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-29|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-30|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2021-12-31|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-01|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-02|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-03|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-04|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-05|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-06|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-07|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-08|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-09|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-10|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-11|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-12|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-13|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-14|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-15|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-16|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
0|2022-01-17|711.0|0|11.0|0|1.5235457063711912|0|722.0|0
