|dates|Eaton_Michigan_UnitedStates.JHU_ConfirmedCases.data|Eaton_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Eaton_Michigan_UnitedStates.NYT_ConfirmedCases.data|Eaton_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Eaton_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Eaton_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Eaton_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Eaton_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-23|17861.0|0|17861.0|0|313.0|0|0.0|100
0|2021-12-24|17861.0|0|17861.0|0|313.0|0|0.0|100
0|2021-12-25|17861.0|0|17861.0|0|313.0|0|0.0|100
0|2021-12-26|17861.0|0|17861.0|0|313.0|0|0.0|100
0|2021-12-27|18115.0|0|18115.0|0|318.0|0|0.0|100
0|2021-12-28|18115.0|0|18115.0|0|318.0|0|0.0|100
0|2021-12-29|18365.0|0|18365.0|0|326.0|0|0.0|100
0|2021-12-30|18365.0|0|18365.0|0|326.0|0|0.0|100
0|2021-12-31|18365.0|0|18365.0|0|326.0|0|0.0|100
0|2022-01-01|18365.0|0|18365.0|0|326.0|0|0.0|100
0|2022-01-02|18365.0|0|18365.0|0|326.0|0|0.0|100
0|2022-01-03|18893.0|0|18893.0|0|329.0|0|0.0|100
0|2022-01-04|18893.0|0|18893.0|0|329.0|0|0.0|100
0|2022-01-05|19283.0|0|19283.0|0|331.0|0|0.0|100
0|2022-01-06|19283.0|0|19283.0|0|331.0|0|0.0|100
0|2022-01-07|19818.0|0|19818.0|0|331.0|0|0.0|100
0|2022-01-08|19818.0|0|19818.0|0|331.0|0|0.0|100
0|2022-01-09|19818.0|0|19818.0|0|331.0|0|0.0|100
0|2022-01-10|20369.0|0|20369.0|0|331.0|0|0.0|100
0|2022-01-11|20369.0|0|20369.0|0|331.0|0|0.0|100
0|2022-01-12|20884.0|0|20884.0|0|333.0|0|0.0|100
0|2022-01-13|20884.0|0|20884.0|0|333.0|0|0.0|100
0|2022-01-14|21271.0|0|21271.0|0|336.0|0|0.0|100
0|2022-01-15|21271.0|0|21271.0|0|336.0|0|0.0|100
0|2022-01-16|21271.0|0|21271.0|0|336.0|0|0.0|100
0|2022-01-17|21271.0|0|0.0|100|336.0|0|0.0|100
