|dates|Miami_Indiana_UnitedStates.AveragePrecipitationTotal.data|Miami_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Miami_Indiana_UnitedStates.AveragePrecipitation.data|Miami_Indiana_UnitedStates.AveragePrecipitation.missing|Miami_Indiana_UnitedStates.AverageWindDirection.data|Miami_Indiana_UnitedStates.AverageWindDirection.missing|Miami_Indiana_UnitedStates.AverageWindSpeed.data|Miami_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|247.0|0|7.733333333333333|0
0|2021-10-18|0.0|0|0.0|0|213.33333333333334|0|4.354166666666667|0
0|2021-10-19|0.0|0|0.0|0|195.41666666666666|0|5.625|0
0|2021-10-20|0.0|0|0.00020833333333333335|0|182.16666666666666|0|8.0375|0
0|2021-10-21|0.0020833333333333333|0|0.0018055555555555557|0|253.2638888888889|0|14.312499999999998|0
0|2021-10-22|0.0|0|0.00016666666666666666|0|123.11160714285715|0|4.282886904761906|0
0|2021-10-23|0.0008333333333333334|0|0.0|0|202.2847222222222|0|5.490972222222222|0
0|2021-10-24|0.0|0|0.015531250000000002|0|92.69444444444446|0|9.396527777777777|0
0|2021-10-25|0.006291666666666667|0|0.006572089947089949|0|188.6724537037037|0|12.161706349206348|0
0|2021-10-26|0.0|0|0.0|0|282.3611111111111|0|7.402777777777779|0
0|2021-10-27|0.0|0|0.0|0|70.35879629629629|0|5.673842592592592|0
0|2021-10-28|0.0|0|0.004451388888888889|0|102.53472222222223|0|11.334722222222224|0
0|2021-10-29|0.0075|0|0.011045634920634923|0|176.2232142857143|0|7.652529761904764|0
0|2021-10-30|0.006666666666666667|0|0.002236111111111111|0|280.86111111111114|0|9.750000000000002|0
0|2021-10-31|0.0|0|0.0|0|266.38888888888886|0|10.333333333333334|0
0|2021-11-01|0.0|0|0.0|0|264.1666666666667|0|8.6875|0
0|2021-11-02|0.0|0|0.0|0|267.9166666666667|0|8.541666666666666|0
0|2021-11-03|0.0|0|0.0|0|196.73611111111111|0|4.305555555555556|0
0|2021-11-04|0.0|0|0.0|0|84.58333333333333|0|1.7083333333333333|0
0|2021-11-05|0.0|0|0.0|0|112.91666666666667|0|3.625|0
0|2021-11-06|0.0|0|0.0|0|181.45833333333334|0|5.354166666666667|0
0|2021-11-07|0.0|0|0.0|0|194.375|0|5.854166666666667|0
0|2021-11-08|0.0|0|0.0|0|203.75|0|9.333333333333334|0
0|2021-11-09|0.0|0|0.0|0|188.95833333333334|0|3.8958333333333335|0
0|2021-11-10|0.0|0|0.0|0|83.7906746031746|0|7.30515873015873|0
0|2021-11-11|0.0|0|0.003958333333333334|0|194.5625|0|11.981250000000001|0
0|2021-11-12|0.0016666666666666668|0|8.333333333333333e-05|0|238.40972222222226|0|15.693055555555558|0
0|2021-11-13|0.0001388888888888889|0|0.0004166666666666667|0|258.12499999999994|0|15.619675925925927|0
0|2021-11-14|0.0004166666666666667|0|0.0007418981481481482|0|251.1238425925926|0|17.248280423280423|0
0|2021-11-15|0.0033333333333333335|0|0.0|0|218.15972222222226|0|7.652777777777779|0
0|2021-11-16|0.0|0|0.0|0|111.21527777777779|0|9.274305555555555|0
0|2021-11-17|0.0|0|0.0016600529100529102|0|227.60830026455025|0|15.44568452380952|0
0|2021-11-18|0.009583333333333334|0|0.0|0|283.9583333333333|0|17.875|0
0|2021-11-19|0.0|0|0.0|0|214.58333333333334|0|7.458333333333333|0
0|2021-11-20|0.0|0|0.0|0|184.58333333333334|0|8.222222222222221|0
0|2021-11-21|0.0|0|0.0029861111111111113|0|224.06944444444446|0|9.996527777777777|0
0|2021-11-22|0.009583333333333334|0|0.0|0|286.875|0|8.791666666666666|0
0|2021-11-23|0.0|0|0.0|0|215.69444444444443|0|6.75|0
0|2021-11-24|0.0|0|0.0|0|191.5625|0|12.947916666666666|0
0|2021-11-25|0.001388888888888889|0|0.004527777777777778|0|264.7123015873016|0|13.635664682539684|0
0|2021-11-26|0.0025|0|0.0|0|264.6875|0|10.21875|0
0|2021-11-27|0.0|0|0.00125|0|199.79166666666666|0|8.972222222222221|0
0|2021-11-28|0.000625|0|0.0|0|287.56944444444446|0|10.791666666666666|0
0|2021-11-29|0.0|0|0.0|0|205.625|0|8.0|0
0|2021-11-30|0.0|0|0.0|0|255.83333333333334|0|9.625|0
0|2021-12-01|0.0|0|0.0014583333333333332|0|160.59027777777777|0|7.895833333333335|0
0|2021-12-02|0.0020833333333333333|0|0.0|0|231.45833333333334|0|13.038194444444443|0
0|2021-12-03|0.0|0|0.0|0|84.16666666666667|0|7.083333333333333|0
0|2021-12-04|0.0|0|0.0|0|201.5277777777778|0|5.211805555555555|0
0|2021-12-05|0.0|0|0.00715277777777778|0|146.77083333333334|0|12.118055555555557|0
0|2021-12-06|0.011041666666666667|0|0.0|0|287.1180555555556|0|18.284722222222225|0
0|2021-12-07|0.0|0|0.0|0|216.66666666666666|0|5.458333333333333|0
0|2021-12-08|0.0|0|0.0|0|192.22222222222226|0|8.277777777777777|0
0|2021-12-09|0.0|0|0.0|0|170.0|0|11.083333333333334|0
0|2021-12-10|0.0|0|0.0007083333333333334|0|129.8460648148148|0|8.695353835978835|0
0|2021-12-11|0.009791666666666666|0|0.0018898809523809526|0|252.0892857142857|0|21.798511904761906|0
0|2021-12-12|0.0|0|0.0|0|218.95833333333334|0|12.875|0
0|2021-12-13|0.0|0|0.0|0|179.79166666666666|0|7.604166666666667|0
0|2021-12-14|0.0|0|0.0|0|135.83333333333334|0|9.145833333333334|0
0|2021-12-15|0.0|0|0.0012127976190476192|0|194.25843253968256|0|16.032242063492067|0
0|2021-12-16|0.0|0|0.002638888888888889|0|244.89583333333334|0|18.67013888888889|0
0|2021-12-17|0.004583333333333333|0|0.0003100198412698413|0|154.69841269841268|0|6.994692460317459|0
0|2021-12-18|0.004027777777777778|0|0.004751984126984128|0|224.31349206349205|0|9.935317460317458|0
0|2021-12-19|0.0075|0|0.0|0|106.97916666666667|0|3.8333333333333335|0
0|2021-12-20|0.0|0|0.0|0|203.33333333333334|0|8.229166666666666|0
0|2021-12-21|0.0|0|0.0|0|191.31944444444443|0|10.027777777777777|0
0|2021-12-22|0.0|0|0.0|0|266.3368055555556|0|11.001736111111109|0
0|2021-12-23|0.0|0|0.0|0|190.55555555555557|0|10.916666666666666|0
0|2021-12-24|0.0|0|0.0|0|191.5972222222222|0|11.458333333333334|0
0|2021-12-25|0.0019166666666666666|0|0.005055555555555555|0|278.90277777777777|0|9.372222222222222|0
0|2021-12-26|0.0005952380952380953|0|0.00020833333333333335|0|86.20039682539682|0|5.660714285714286|0
0|2021-12-27|0.009791666666666666|0|0.0019747150997150996|0|187.01007326007326|0|11.703296703296706|0
0|2021-12-28|0.0|0|0.006215277777777778|0|114.28819444444444|0|6.557291666666667|0
0|2021-12-29|0.008333333333333333|0|0.00010416666666666667|0|186.42857142857144|0|6.510912698412699|0
0|2021-12-30|0.0004166666666666667|0|0.00010416666666666667|0|113.40277777777777|0|5.290972222222222|0
0|2021-12-31|0.0|0|0.0|0|155.03472222222223|0|6.583333333333333|0
0|2022-01-01|0.0|0|0.007083333333333335|0|163.70618386243385|0|9.968369708994707|0
0|2022-01-02|0.0024166666666666664|0|0.0|0|176.22222222222226|0|10.840972222222222|0
0|2022-01-03|0.0|0|0.0|0|191.56944444444443|0|6.305555555555556|0
0|2022-01-04|0.0|0|0.0|0|187.70833333333334|0|12.770833333333334|0
0|2022-01-05|0.0|0|0.0|0|257.01388888888886|0|25.09722222222223|0
0|2022-01-06|0.0|0|0.0|0|277.7237103174603|0|13.676190476190477|0
0|2022-01-07|0.0|0|0.0|0|236.66666666666666|0|10.5|0
0|2022-01-08|0.0|0|0.00101010101010101|0|171.24053030303034|0|11.99242424242424|0
0|2022-01-09|0.0022916666666666667|0|0.000673611111111111|0|287.1805555555556|0|15.234722222222222|0
0|2022-01-10|0.0|0|0.0|0|295.8333333333333|0|10.791666666666666|0
0|2022-01-11|0.0|0|0.0|0|199.79166666666666|0|11.875|0
0|2022-01-12|0.0|0|0.0|0|215.41666666666666|0|10.541666666666666|0
0|2022-01-13|0.0|0|0.0|0|228.11111111111111|0|5.341666666666666|0
0|2022-01-14|0.0|0|0.0|0|89.40972222222221|0|8.371527777777779|0
0|2022-01-15|0.0|0|0.0|0|57.797619047619044|0|13.820238095238096|0
0|2022-01-16|0.0|0|0.0|0|170.0|0|7.020833333333333|0
0|2022-01-17|0.0|0|0.0|0|268.05555555555554|0|12.722222222222223|0
