|dates|Matanuska-Susitna_Alaska_UnitedStates.BLS_EmployedPopulation.data|Matanuska-Susitna_Alaska_UnitedStates.BLS_EmployedPopulation.missing|Matanuska-Susitna_Alaska_UnitedStates.BLS_UnemployedPopulation.data|Matanuska-Susitna_Alaska_UnitedStates.BLS_UnemployedPopulation.missing|Matanuska-Susitna_Alaska_UnitedStates.BLS_UnemploymentRate.data|Matanuska-Susitna_Alaska_UnitedStates.BLS_UnemploymentRate.missing|Matanuska-Susitna_Alaska_UnitedStates.BLS_LaborForcePopulation.data|Matanuska-Susitna_Alaska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-08|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-09|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-10|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-11|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-12|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-13|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-14|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-15|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-16|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-17|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-18|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-19|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-20|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-21|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-22|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-23|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-24|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-25|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-26|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-27|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-28|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-29|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-11-30|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-01|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-02|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-03|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-04|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-05|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-06|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-07|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-08|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-09|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-10|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-11|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-12|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-13|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-14|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-15|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-16|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-17|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-18|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-19|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-20|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-21|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-22|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-23|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-24|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-25|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-26|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-27|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-28|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-29|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-30|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2021-12-31|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-01|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-02|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-03|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-04|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-05|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-06|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-07|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-08|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-09|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-10|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-11|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-12|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-13|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-14|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-15|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-16|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
0|2022-01-17|45133.0|0|3422.0|0|7.047677891051385|0|48555.0|0
