|dates|Butte_California_UnitedStates.BLS_EmployedPopulation.data|Butte_California_UnitedStates.BLS_EmployedPopulation.missing|Butte_California_UnitedStates.BLS_UnemployedPopulation.data|Butte_California_UnitedStates.BLS_UnemployedPopulation.missing|Butte_California_UnitedStates.BLS_UnemploymentRate.data|Butte_California_UnitedStates.BLS_UnemploymentRate.missing|Butte_California_UnitedStates.BLS_LaborForcePopulation.data|Butte_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-18|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-19|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-20|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-21|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-22|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-23|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-24|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-25|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-26|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-27|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-28|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-29|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-30|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-10-31|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-01|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-02|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-03|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-04|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-05|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-06|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-07|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-08|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-09|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-10|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-11|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-12|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-13|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-14|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-15|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-16|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-17|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-18|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-19|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-20|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-21|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
0|2021-11-22|85910.0|0|6084.0|0|6.61347479183425|0|91994.0|0
