|dates|Travis_Texas_UnitedStates.BLS_EmployedPopulation.data|Travis_Texas_UnitedStates.BLS_EmployedPopulation.missing|Travis_Texas_UnitedStates.BLS_UnemployedPopulation.data|Travis_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Travis_Texas_UnitedStates.BLS_UnemploymentRate.data|Travis_Texas_UnitedStates.BLS_UnemploymentRate.missing|Travis_Texas_UnitedStates.BLS_LaborForcePopulation.data|Travis_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-18|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-19|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-20|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-21|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-22|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-23|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-24|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-25|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-26|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-27|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-28|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-29|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-30|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-10-31|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-01|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-02|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-03|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-04|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-05|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-06|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-07|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-08|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-09|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-10|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-11|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-12|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-13|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-14|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-15|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-16|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-17|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-18|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-19|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-20|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-21|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-22|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-23|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-24|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-25|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-26|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-27|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-28|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-29|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-11-30|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-01|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-02|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-03|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-04|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-05|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-06|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-07|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-08|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-09|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-10|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-11|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-12|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-13|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-14|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-15|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-16|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-17|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-18|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-19|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-20|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-21|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-22|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-23|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-24|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-25|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-26|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-27|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-28|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-29|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-30|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2021-12-31|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-01|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-02|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-03|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-04|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-05|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-06|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-07|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-08|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-09|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-10|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-11|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-12|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-13|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-14|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-15|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-16|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
0|2022-01-17|725750.0|0|32011.0|0|4.224419045055103|0|757761.0|0
