|dates|Aguadilla_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Aguadilla_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Aguadilla_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Aguadilla_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Aguadilla_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Aguadilla_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Aguadilla_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Aguadilla_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-02|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-03|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-04|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-05|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-06|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-07|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-08|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-09|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-10|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-11|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-12|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-13|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-14|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-15|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-16|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-17|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-18|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-19|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-20|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-21|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-22|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-23|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-24|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-25|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-26|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-27|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-28|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-29|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-30|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-01-31|12260.5|0|1560.0|0|11.287580044137332|0|13820.5|0
0|2020-02-01|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-02|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-03|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-04|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-05|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-06|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-07|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-08|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-09|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-10|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-11|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-12|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-13|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-14|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-15|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-16|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-17|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-18|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-19|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-20|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-21|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-22|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-23|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-24|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-25|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-26|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-27|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-28|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-02-29|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-01|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-02|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-03|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-04|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-05|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-06|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-07|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-08|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-09|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-10|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-11|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-12|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-13|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-14|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-15|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-16|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-17|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-18|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-19|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-20|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-21|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-22|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-23|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-24|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-25|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-26|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-27|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-28|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-29|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-30|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-03-31|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-01|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-02|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-03|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-04|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-05|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-06|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-07|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-08|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-09|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-10|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-11|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-12|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-13|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-14|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-15|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-16|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-17|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-18|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-19|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-20|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-21|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-22|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-23|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-24|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-25|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-26|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-27|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-28|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-29|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-04-30|12583.0|0|1245.0|0|9.003471217818918|0|13828.0|0
0|2020-05-01|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-02|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-03|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-04|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-05|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-06|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-07|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-08|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-09|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-10|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-11|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-12|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-13|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-14|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-15|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-16|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-17|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-18|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-19|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-20|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-21|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-22|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-23|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-24|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-25|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-26|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-27|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-28|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-29|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-30|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-05-31|12334.0|0|1475.0|0|10.681439640813961|0|13809.0|0
0|2020-06-01|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-02|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
0|2020-06-03|13134.0|0|1347.0|0|9.301843795318003|0|14481.0|0
