|dates|Florida_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Florida_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Florida_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Florida_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Florida_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Florida_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Florida_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Florida_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-02|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-03|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-04|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-05|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-06|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-07|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-08|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-09|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-10|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-11|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-12|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-13|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-14|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-15|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-16|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-17|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-18|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-19|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-20|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-21|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-22|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-23|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-24|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-25|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-26|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-27|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-28|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-29|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-30|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-01-31|2771.0|0|395.0|0|12.476310802274163|0|3166.0|0
0|2020-02-01|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-02|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-03|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-04|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-05|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-06|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-07|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-08|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-09|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-10|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-11|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-12|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-13|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-14|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-15|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-16|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-17|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-18|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-19|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-20|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-21|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-22|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-23|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-24|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-25|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-26|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-27|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-28|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-02-29|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-01|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-02|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-03|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-04|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-05|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-06|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-07|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-08|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-09|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-10|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-11|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-12|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-13|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-14|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-15|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-16|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-17|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-18|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-19|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-20|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-21|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-22|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-23|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-24|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-25|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-26|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-27|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-28|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-29|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-30|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-03-31|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-01|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-02|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-03|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-04|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-05|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-06|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-07|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-08|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-09|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-10|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-11|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-12|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-13|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-14|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-15|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-16|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-17|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
0|2020-04-18|2852.5|0|331.0|0|10.397361394691377|0|3183.5|0
